com.samsung.shealth.activity.day_summary,6233003,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
17546,7903808,80,0,2023-05-15 07:40:14.156,2023-05-14 03:00:00.779,-1,4738081,163,19092.117,1343.767,2d1987a9-0017-45df-b019-554502a7390c.extra_data.json,xoyixJvqZs,4692399,com.sec.android.app.shealth,3211409,19020000,2d1987a9-0017-45df-b019-554502a7390c,1684022400000,
6284,6394487,70,2800000,2022-08-13 02:44:02.815,2022-08-12 03:00:01.086,-1,2800000,150,4281.058,547.89825,77401e0b-2bb7-48a0-b734-4c3ee36bfeb3.extra_data.json,yfgkJHa6g4,8250,com.sec.android.app.shealth,3586237,9840000,77401e0b-2bb7-48a0-b734-4c3ee36bfeb3,1660262400000,
10720,9605051,70,4929000,2022-11-11 02:56:27.511,2022-11-10 03:00:01.714,-1,3073000,227,14483.4375,876.65405,a8a3ad79-5c28-4720-99d8-131dd98d5c61.extra_data.json,yfgkJHa6g4,179758,com.sec.android.app.shealth,4496293,11820000,a8a3ad79-5c28-4720-99d8-131dd98d5c61,1668038400000,
17140,8747476,80,0,2023-02-12 02:59:05.240,2023-02-11 03:00:02.275,-1,3056853,181,17042.305,1103.9135,272a416a-f7e8-4172-a790-e809be4f3ef6.extra_data.json,yfgkJHa6g4,3099636,com.sec.android.app.shealth,5647840,23520000,272a416a-f7e8-4172-a790-e809be4f3ef6,1676073600000,
5256,6174122,80,4266968,2023-04-13 10:59:56.098,2023-04-12 03:00:03.521,-1,2458339,127,8220.042,749.4712,b2aea387-1ef6-40fe-bb9e-19f961ee99bb.extra_data.json,yfgkJHa6g4,26800,com.sec.android.app.shealth,1880354,15660000,b2aea387-1ef6-40fe-bb9e-19f961ee99bb,1681257600000,
6802,6683343,70,2733000,2022-05-11 02:19:05.365,2022-05-10 03:00:06.325,-1,2733000,157,4364.7183,540.4404,740ac9fd-f876-4caa-b72d-90d8c78efbb0.extra_data.json,yfgkJHa6g4,4306,com.sec.android.app.shealth,3946037,19080000,740ac9fd-f876-4caa-b72d-90d8c78efbb0,1652140800000,
15314,12323671,70,3928000,2022-11-12 02:55:06.420,2022-11-11 03:00:00.723,-1,3928000,291,9768.292,938.66205,e4068699-0276-4782-b4bb-ba2e5be07e13.extra_data.json,yfgkJHa6g4,16472,com.sec.android.app.shealth,8379199,16440000,e4068699-0276-4782-b4bb-ba2e5be07e13,1668124800000,
6524,6289887,80,2612562,2023-06-02 10:30:16.429,2023-06-01 03:00:05.513,-1,2612562,130,5049.883,720.5475,b713618b-9187-4d72-a0af-9ed547fed0f6.extra_data.json,xoyixJvqZs,401688,com.sec.android.app.shealth,3275637,20100000,b713618b-9187-4d72-a0af-9ed547fed0f6,1685577600000,
10045,10389318,80,6676327,2023-04-14 10:44:49.061,2023-04-13 03:00:02.130,-1,3496508,215,9149.746,1423.5315,df6eaa2a-b18f-4be9-b7a1-e82608ebd530.extra_data.json,yfgkJHa6g4,183158,com.sec.android.app.shealth,3529833,27780000,df6eaa2a-b18f-4be9-b7a1-e82608ebd530,1681344000000,
17796,19843680,70,15688000,2022-08-14 01:35:02.061,2022-08-13 03:00:02.293,-1,3734000,471,15486.712,2211.9316,7283a48e-9318-4428-bd51-e66573e6dc8e.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,4155680,13620000,7283a48e-9318-4428-bd51-e66573e6dc8e,1660348800000,
7277,20956433,80,17888918,2023-02-13 13:44:34.383,2023-02-12 03:00:01.286,-1,17888918,435,3707.4011,2355.61,4c2efc70-5b5a-4261-929e-55a014f68a9a.extra_data.json,yfgkJHa6g4,32400,com.sec.android.app.shealth,3035115,20650233,4c2efc70-5b5a-4261-929e-55a014f68a9a,1676160000000,
13826,9437126,80,2792064,2023-04-17 13:05:09.244,2023-04-14 03:10:19.453,-1,2792064,195,13583.128,1298.8785,b4a96f2e-ff78-4432-a6cb-50c7e8cd6078.extra_data.json,yfgkJHa6g4,2520497,com.sec.android.app.shealth,4124565,21900000,b4a96f2e-ff78-4432-a6cb-50c7e8cd6078,1681430400000,
1848,1217370,70,0,2022-08-15 02:05:00.665,2022-08-14 03:00:01.343,-1,60000,27,1451.7029,69.25312,632bcfd6-5ad7-4627-abef-7669e3b1ced4.extra_data.json,yfgkJHa6g4,17939,com.sec.android.app.shealth,1199431,13980000,632bcfd6-5ad7-4627-abef-7669e3b1ced4,1660435200000,
6413,6138545,70,2320000,2022-05-12 02:51:54.004,2022-05-11 03:00:00.975,-1,3383000,144,4303.599,482.56592,34febfcd-0109-4979-8feb-7f94455a5cda.extra_data.json,yfgkJHa6g4,9883,com.sec.android.app.shealth,3808662,21060000,34febfcd-0109-4979-8feb-7f94455a5cda,1652227200000,
14553,12729452,70,4278000,2022-11-13 02:54:21.423,2022-11-12 03:00:05.280,-1,4278000,301,9689.593,976.78687,c8215019-87be-4c43-ae1a-47493802de32.extra_data.json,yfgkJHa6g4,14000,com.sec.android.app.shealth,8437452,12300000,c8215019-87be-4c43-ae1a-47493802de32,1668211200000,
7585,6765413,80,2536669,2023-02-14 02:27:55.603,2023-02-13 03:00:03.814,-1,2536669,138,5306.029,727.3976,0ed6d6c6-f854-4183-ad41-fed09fd1b025.extra_data.json,yfgkJHa6g4,97574,com.sec.android.app.shealth,4131170,28860000,0ed6d6c6-f854-4183-ad41-fed09fd1b025,1676246400000,
7921,6791272,70,2660000,2022-08-16 02:09:04.374,2022-08-15 03:00:02.345,-1,2660000,160,5632.1294,634.5955,6c5545f5-9f1e-4f95-a1e7-9958a13911cd.extra_data.json,yfgkJHa6g4,788726,com.sec.android.app.shealth,3342546,16920000,6c5545f5-9f1e-4f95-a1e7-9958a13911cd,1660521600000,
8256,9365829,80,5452874,2023-07-14 07:08:03.187,2023-07-13 03:00:00.857,-1,3244012,193,4971.5825,1266.7881,4708c87a-d8d2-48f5-895b-d8fc63f51de4.extra_data.json,xoyixJvqZs,29526,com.sec.android.app.shealth,3883429,16860000,4708c87a-d8d2-48f5-895b-d8fc63f51de4,1689206400000,
8221,8066652,70,2998000,2022-05-13 02:11:02.754,2022-05-12 03:00:01.325,-1,2998000,191,5603.508,627.57025,77a6be78-4922-4265-9443-6a711bb4ad20.extra_data.json,yfgkJHa6g4,26016,com.sec.android.app.shealth,5042636,15000000,77a6be78-4922-4265-9443-6a711bb4ad20,1652313600000,
14144,9262533,70,0,2022-11-14 03:00:01.476,2022-11-13 03:00:00.884,-1,2289000,218,10024.819,617.2828,5f8a3c6a-3080-4472-8731-ae6e17f73b70.extra_data.json,yfgkJHa6g4,2256400,com.sec.android.app.shealth,7006133,13680000,5f8a3c6a-3080-4472-8731-ae6e17f73b70,1668297600000,
5056,7271858,80,5083709,2023-02-15 02:39:56.136,2023-02-14 03:00:02.271,-1,3069378,150,2660.7134,967.90314,1fc28aff-fa8d-4383-9d7f-49d66cd4eb71.extra_data.json,yfgkJHa6g4,75200,com.sec.android.app.shealth,2112949,27180000,1fc28aff-fa8d-4383-9d7f-49d66cd4eb71,1676332800000,
6132,5743297,80,3994753,2023-04-24 04:00:45.325,2023-04-17 13:04:53.880,-1,2686835,118,8830.953,822.7334,0539375d-498f-40f3-b2cc-085df6a74325.extra_data.json,yfgkJHa6g4,25599,com.sec.android.app.shealth,1722945,26640000,0539375d-498f-40f3-b2cc-085df6a74325,1681689600000,
5801,5723042,70,2916000,2022-08-17 03:03:03.236,2022-08-16 03:01:12.957,-1,2916000,135,4041.9373,596.7976,c5acac37-1711-4124-97ca-266d5173c9ed.extra_data.json,yfgkJHa6g4,451823,com.sec.android.app.shealth,2355219,15180000,c5acac37-1711-4124-97ca-266d5173c9ed,1660608000000,
7147,9059891,80,6426711,2023-10-06 20:51:56.167,2023-09-28 03:00:00.509,-1,3334927,187,3574.6453,1247.577,7c8bcab8-ef08-4545-8db2-4896c5532ff3.extra_data.json,yfgkJHa6g4,67320,com.sec.android.app.shealth,2565860,27240000,7c8bcab8-ef08-4545-8db2-4896c5532ff3,1695859200000,
8723,7948093,70,3608000,2022-11-15 23:56:40.596,2022-11-14 03:00:00.854,-1,3608000,188,5198.031,691.5203,6752b8b9-5e97-45af-b63c-af83dc11f83b.extra_data.json,yfgkJHa6g4,14800,com.sec.android.app.shealth,4325293,12720000,6752b8b9-5e97-45af-b63c-af83dc11f83b,1668384000000,
16414,13300384,70,3143000,2022-05-14 03:18:42.474,2022-05-13 03:00:02.050,-1,2439000,315,12269.008,940.0052,32a8d673-de8e-4231-b300-289572152b25.extra_data.json,yfgkJHa6g4,3685,com.sec.android.app.shealth,10153699,12900000,32a8d673-de8e-4231-b300-289572152b25,1652400000000,
8296,8352935,80,4656783,2023-02-16 03:20:07.446,2023-02-15 03:00:02.895,-1,3303919,172,12187.903,936.0632,091257ec-db89-43c8-8e2d-ec6bd4528fab.extra_data.json,yfgkJHa6g4,72788,com.sec.android.app.shealth,3623364,14880000,091257ec-db89-43c8-8e2d-ec6bd4528fab,1676419200000,
11265,7225011,80,0,2023-04-17 13:05:09.542,2023-04-17 13:05:09.542,-1,1126697,148,9271.546,495.6333,89e15d99-2f6a-4165-a0e9-e8b5419fd686.extra_data.json,yfgkJHa6g4,44187,com.sec.android.app.shealth,7180824,13800000,89e15d99-2f6a-4165-a0e9-e8b5419fd686,1681516800000,
4377,5693073,80,3199521,2023-05-12 09:53:37.815,2023-05-11 03:00:00.730,-1,3199521,117,3209.8496,711.8891,409ab132-819a-44b9-93e9-a8992aceeaf3.extra_data.json,xoyixJvqZs,18400,com.sec.android.app.shealth,2475152,18660000,409ab132-819a-44b9-93e9-a8992aceeaf3,1683763200000,
5780,6018198,70,3603000,2022-08-18 02:33:03.183,2022-08-17 03:00:01.235,-1,3603000,141,3300.5078,615.5059,d9e7fed7-34ea-44b0-b498-bdd19a460e5a.extra_data.json,yfgkJHa6g4,255407,com.sec.android.app.shealth,2159791,9240000,d9e7fed7-34ea-44b0-b498-bdd19a460e5a,1660694400000,
6798,6643307,80,3485739,2023-02-17 02:56:03.192,2023-02-16 03:00:02.097,-1,2336370,137,11258.132,781.8598,1ac76a39-55a9-4169-92bf-e8808c59c178.extra_data.json,yfgkJHa6g4,20800,com.sec.android.app.shealth,3136768,23820000,1ac76a39-55a9-4169-92bf-e8808c59c178,1676505600000,
9488,11185714,80,6555965,2023-06-07 04:12:21.883,2023-06-06 03:00:00.854,-1,3299744,231,6456.017,1448.8512,46c5ad7b-d3d1-4f2a-a73c-320cf9d32075.extra_data.json,xoyixJvqZs,569450,com.sec.android.app.shealth,4060299,17640000,46c5ad7b-d3d1-4f2a-a73c-320cf9d32075,1686009600000,
16788,7886315,80,0,2023-04-17 13:05:09.759,2023-04-17 13:05:09.759,-1,4142120,162,18094.49,1283.2314,1da98f16-e513-4a20-981b-82befbc90fd5.extra_data.json,yfgkJHa6g4,4050414,com.sec.android.app.shealth,3835901,28200000,1da98f16-e513-4a20-981b-82befbc90fd5,1681603200000,
13030,10984443,70,3121000,2022-05-15 02:55:15.644,2022-05-14 03:18:37.360,-1,3121000,260,8892.207,829.3682,dc5a8612-e07d-4e2f-85a2-50bd65ecc167.extra_data.json,yfgkJHa6g4,18399,com.sec.android.app.shealth,7845044,8400000,dc5a8612-e07d-4e2f-85a2-50bd65ecc167,1652486400000,
8140,8928955,70,5739000,2022-08-19 01:54:01.689,2022-08-18 03:00:01.923,-1,3106000,211,4492.5127,792.9428,849dc589-d474-46d4-9330-6edb33cdb462.extra_data.json,yfgkJHa6g4,292411,com.sec.android.app.shealth,2897544,12300000,849dc589-d474-46d4-9330-6edb33cdb462,1660780800000,
10370,6947350,80,0,2023-02-18 03:15:05.931,2023-02-17 03:00:05.134,-1,969616,143,7736.0938,484.27942,6a9ea879-bf45-4a68-aff3-0c5479052036.extra_data.json,yfgkJHa6g4,18000,com.sec.android.app.shealth,6929350,18000000,6a9ea879-bf45-4a68-aff3-0c5479052036,1676592000000,
18312,12181007,70,2690000,2022-11-16 01:21:02.225,2022-11-15 03:00:01.828,-1,2754000,288,11222.359,602.3715,d3c849a3-4151-4415-85bc-e2d823652149.extra_data.json,yfgkJHa6g4,26000,com.sec.android.app.shealth,9465007,17280000,d3c849a3-4151-4415-85bc-e2d823652149,1668470400000,
4712,3001243,80,0,2023-04-25 01:03:02.030,2023-04-24 04:00:25.025,-1,240000,62,3712.0186,190.72523,6e90019f-31b0-46da-ac80-01f3dd65ab69.extra_data.json,yfgkJHa6g4,800,com.sec.android.app.shealth,3000443,11340000,6e90019f-31b0-46da-ac80-01f3dd65ab69,1682294400000,
9802,10844764,80,7193918,2023-05-26 11:13:58.122,2023-05-25 03:00:00.623,-1,4421698,225,4801.572,1520.9001,38569722-e7c8-46db-a873-cd3b98bd25a2.extra_data.json,xoyixJvqZs,95809,com.sec.android.app.shealth,3555037,25320000,38569722-e7c8-46db-a873-cd3b98bd25a2,1684972800000,
15788,10307795,80,0,2023-02-19 03:13:40.926,2023-02-18 03:00:04.099,-1,1565985,213,11969.576,771.3895,8e13fcd0-e040-47ce-8d53-ba4afdc83065.extra_data.json,yfgkJHa6g4,17344,com.sec.android.app.shealth,10290451,20280000,8e13fcd0-e040-47ce-8d53-ba4afdc83065,1676678400000,
5403,3480070,70,0,2022-05-16 02:38:04.936,2022-05-15 03:00:01.212,-1,240000,81,4023.4956,204.58826,136d9e3f-748f-45e3-9c38-21d4345faa48.extra_data.json,yfgkJHa6g4,12000,com.sec.android.app.shealth,3468070,24060000,136d9e3f-748f-45e3-9c38-21d4345faa48,1652572800000,
13862,9485174,80,2943792,2023-04-24 04:00:48.843,2023-04-24 04:00:48.843,-1,2943792,196,17800.072,1436.6069,97a6c05d-e10c-4eba-aefb-c8308f35a835.extra_data.json,yfgkJHa6g4,2748147,com.sec.android.app.shealth,3793235,13380000,97a6c05d-e10c-4eba-aefb-c8308f35a835,1681776000000,
6520,7063616,70,3529000,2022-08-20 02:38:02.982,2022-08-19 03:00:08.420,-1,3529000,167,4551.951,663.1956,a55d7612-7f17-416d-b52f-891c151c439e.extra_data.json,yfgkJHa6g4,219223,com.sec.android.app.shealth,3315393,7140000,a55d7612-7f17-416d-b52f-891c151c439e,1660867200000,
13945,10958807,70,6602000,2022-11-17 02:54:32.233,2022-11-16 03:00:01.924,-1,3053000,260,4994.258,850.07574,2da1c349-b4c7-4a99-ae2f-e4644a7d8571.extra_data.json,yfgkJHa6g4,2000,com.sec.android.app.shealth,4354807,12720000,2da1c349-b4c7-4a99-ae2f-e4644a7d8571,1668556800000,
18734,11783914,80,0,2023-02-20 03:00:17.305,2023-02-19 03:00:02.142,-1,1966137,245,14144.049,880.49646,c0fd9cc5-3e1a-4da3-b116-46f8039d883c.extra_data.json,yfgkJHa6g4,20742,com.sec.android.app.shealth,11763172,25440000,c0fd9cc5-3e1a-4da3-b116-46f8039d883c,1676764800000,
4753,5974616,80,3446159,2023-04-24 04:00:50.006,2023-04-24 04:00:50.006,-1,3446159,123,3506.6597,790.3119,b7c5cbcc-124b-495b-929d-c52f16c34276.extra_data.json,yfgkJHa6g4,181221,com.sec.android.app.shealth,2347236,24000000,b7c5cbcc-124b-495b-929d-c52f16c34276,1681862400000,
8586,7673256,70,3104000,2022-05-17 03:02:04.239,2022-05-16 03:00:02.519,-1,3104000,181,5805.873,683.79956,7e29cda0-262f-408c-9afb-40d414d16244.extra_data.json,yfgkJHa6g4,294422,com.sec.android.app.shealth,4274834,18660000,7e29cda0-262f-408c-9afb-40d414d16244,1652659200000,
8785,8718992,80,5764502,2023-08-06 12:12:03.708,2023-08-05 03:00:02.265,-1,3153717,180,19185.336,1266.4482,32efe7cf-d0ad-411f-ba7f-4708d6b96e4f.extra_data.json,xoyixJvqZs,17200,com.sec.android.app.shealth,2937290,21720000,32efe7cf-d0ad-411f-ba7f-4708d6b96e4f,1691193600000,
7407,4811270,70,0,2022-11-18 02:48:36.472,2022-11-17 03:00:01.772,-1,914000,114,5574.629,280.4524,5a0788cc-dbb6-4856-afc3-75b1d4214f87.extra_data.json,yfgkJHa6g4,9200,com.sec.android.app.shealth,4802070,16800000,5a0788cc-dbb6-4856-afc3-75b1d4214f87,1668643200000,
3458,2304350,70,0,2022-08-21 03:22:31.496,2022-08-20 03:00:06.788,-1,46690,54,2639.082,129.53606,2e2f5991-2287-49cb-aa3f-ad7b5cee2640.extra_data.json,yfgkJHa6g4,3200,com.sec.android.app.shealth,2301150,9300000,2e2f5991-2287-49cb-aa3f-ad7b5cee2640,1660953600000,
6520,4331459,80,0,2023-02-21 03:01:25.247,2023-02-20 03:00:02.079,-1,60000,88,4905.0693,230.7604,e297794d-f0f1-46bb-b651-433d998aef6a.extra_data.json,yfgkJHa6g4,18000,com.sec.android.app.shealth,4313459,17520000,e297794d-f0f1-46bb-b651-433d998aef6a,1676851200000,
6316,6325331,70,2798000,2022-11-19 02:39:01.800,2022-11-18 03:00:03.689,-1,2798000,148,4290.3457,551.5757,7594f481-5439-45d0-a852-a56f681a54d0.extra_data.json,yfgkJHa6g4,1200,com.sec.android.app.shealth,3526131,25440000,7594f481-5439-45d0-a852-a56f681a54d0,1668729600000,
7908,9089994,80,5772711,2023-04-24 04:00:51.055,2023-04-24 04:00:51.055,-1,3395031,188,4453.932,1250.8612,a3477767-6b6a-49f1-b7c9-b6506f466471.extra_data.json,yfgkJHa6g4,47382,com.sec.android.app.shealth,3269901,20220000,a3477767-6b6a-49f1-b7c9-b6506f466471,1681948800000,
6404,6121267,70,2726000,2022-05-18 02:54:57.908,2022-05-17 03:00:04.217,-1,2726000,144,4706.8433,596.8338,5d8b7b1a-24d7-4b08-931a-e80adb53d0cc.extra_data.json,yfgkJHa6g4,1024951,com.sec.android.app.shealth,2370316,28260000,5d8b7b1a-24d7-4b08-931a-e80adb53d0cc,1652745600000,
17426,13349667,70,9526000,2022-08-22 01:54:03.359,2022-08-21 03:00:01.154,-1,7038000,315,15823.782,1537.1945,ede7ae49-cd37-4632-90be-c5dead6aa16e.extra_data.json,yfgkJHa6g4,6000,com.sec.android.app.shealth,3817667,11340000,ede7ae49-cd37-4632-90be-c5dead6aa16e,1661040000000,
5615,5904446,80,2799868,2023-09-02 08:42:19.679,2023-09-01 03:00:00.962,-1,2799868,121,3922.527,641.6633,56ba5fc9-1af6-415d-9b08-a946d2fc628b.extra_data.json,xoyixJvqZs,15200,com.sec.android.app.shealth,3089378,17940000,56ba5fc9-1af6-415d-9b08-a946d2fc628b,1693526400000,
19975,13559434,80,5798374,2023-04-24 04:00:51.090,2023-04-24 04:00:51.090,-1,3701215,281,26472.596,1983.7821,1664df9c-2b9a-4dc7-bf6c-3a86001ef442.extra_data.json,yfgkJHa6g4,3329727,com.sec.android.app.shealth,4431333,15540000,1664df9c-2b9a-4dc7-bf6c-3a86001ef442,1682035200000,
5428,3622713,80,0,2023-02-22 02:19:08.514,2023-02-21 03:00:02.237,-1,854427,75,3939.7703,261.73386,a28000d9-d9bd-48d8-a505-65ed3ca9c9bc.extra_data.json,yfgkJHa6g4,9600,com.sec.android.app.shealth,3613113,25380000,a28000d9-d9bd-48d8-a505-65ed3ca9c9bc,1676937600000,
7701,6800713,70,2943000,2022-11-20 02:22:07.074,2022-11-19 03:00:00.976,-1,2943000,161,4522.5312,579.9507,cbe50949-c726-4ad0-9f25-73d6c83c8a63.extra_data.json,yfgkJHa6g4,7200,com.sec.android.app.shealth,3850513,27780000,cbe50949-c726-4ad0-9f25-73d6c83c8a63,1668816000000,
5411,6526176,70,3544000,2022-05-19 01:48:02.993,2022-05-18 03:00:00.906,-1,3544000,154,3641.7568,622.44305,99b5525e-b315-4ae9-b68b-21b99876a7ec.extra_data.json,yfgkJHa6g4,262653,com.sec.android.app.shealth,2719523,12600000,99b5525e-b315-4ae9-b68b-21b99876a7ec,1652832000000,
7400,7870797,70,3353000,2022-08-23 03:03:03.876,2022-08-22 03:00:01.970,-1,2685000,185,5284.8726,624.6475,a1986a2b-cf5d-4aea-aace-1da47fb3b05a.extra_data.json,yfgkJHa6g4,2960,com.sec.android.app.shealth,4514837,8280000,a1986a2b-cf5d-4aea-aace-1da47fb3b05a,1661126400000,
19975,13559434,80,5798374,2023-04-22 14:47:01.469,2023-04-21 03:00:00.868,-1,3701215,281,26472.596,1983.7821,edc6bb83-7eb0-489c-a740-a0c6f3e17798.extra_data.json,xoyixJvqZs,3329727,com.sec.android.app.shealth,4431333,15540000,edc6bb83-7eb0-489c-a740-a0c6f3e17798,1682035200000,
14661,12461142,80,8100962,2023-04-24 04:00:52.115,2023-04-24 04:00:52.115,-1,6588264,258,14225.227,1617.9657,ef12104c-3136-47d8-b278-5ac79c6e7651.extra_data.json,yfgkJHa6g4,15379,com.sec.android.app.shealth,4344801,28920000,ef12104c-3136-47d8-b278-5ac79c6e7651,1682121600000,
7309,7036999,80,2821035,2023-02-23 10:18:14.440,2023-02-22 03:00:38.344,-1,2821035,146,4863.257,745.4565,313c22b8-9a74-4a60-83b3-d98ff1476edd.extra_data.json,yfgkJHa6g4,75012,com.sec.android.app.shealth,4140952,25440000,313c22b8-9a74-4a60-83b3-d98ff1476edd,1677024000000,
6549,5420864,70,1992000,2022-11-21 02:29:12.857,2022-11-20 03:00:02.290,-1,1992000,128,15093.29,451.1118,7d98c775-7d63-4bd8-ad5a-1d9c05147369.extra_data.json,yfgkJHa6g4,4400,com.sec.android.app.shealth,3424464,12120000,7d98c775-7d63-4bd8-ad5a-1d9c05147369,1668902400000,
3610,2334927,70,0,2022-08-24 01:47:01.815,2022-08-23 03:00:03.176,-1,240000,54,2683.088,136.0153,cefbe58f-c59f-459f-9c1f-a19850a9bd69.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,2334927,12420000,cefbe58f-c59f-459f-9c1f-a19850a9bd69,1661212800000,
8947,9571198,70,5836000,2022-05-20 02:56:01.410,2022-05-19 03:00:06.068,-1,3559000,227,4242.7764,722.50867,00831d06-087a-4738-9f90-03e65f92596c.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,3735198,23940000,00831d06-087a-4738-9f90-03e65f92596c,1652918400000,
9909,9538187,80,6328230,2023-02-24 02:11:16.947,2023-02-23 03:00:00.824,-1,4069774,197,3751.2734,1309.7312,84616144-5eb5-4d56-9a63-ce79a1f02aa9.extra_data.json,yfgkJHa6g4,13755,com.sec.android.app.shealth,3196202,11640000,84616144-5eb5-4d56-9a63-ce79a1f02aa9,1677110400000,
13012,12725346,80,6674105,2023-05-13 02:59:06.136,2023-05-12 03:00:00.878,-1,3784442,263,13419.69,1736.6304,e4bbcbb3-264e-4443-be56-83e2d34ed4d4.extra_data.json,xoyixJvqZs,3201103,com.sec.android.app.shealth,2850138,24780000,e4bbcbb3-264e-4443-be56-83e2d34ed4d4,1683849600000,
20109,12107435,80,4843912,2023-04-24 04:00:52.129,2023-04-24 04:00:52.129,-1,4256981,251,23999.918,1947.3846,5b90c166-df0a-44cc-8134-50741fdab560.extra_data.json,yfgkJHa6g4,4238244,com.sec.android.app.shealth,3025279,34320000,5b90c166-df0a-44cc-8134-50741fdab560,1682208000000,
7100,7168375,80,3088128,2023-02-25 12:01:24.031,2023-02-24 03:00:01.293,-1,3088128,147,4723.448,805.9883,89101778-d62b-41cb-9ac8-daadb359a165.extra_data.json,yfgkJHa6g4,18356,com.sec.android.app.shealth,4061891,20760000,89101778-d62b-41cb-9ac8-daadb359a165,1677196800000,
11370,10013465,70,3909000,2022-05-21 03:58:03.290,2022-05-20 03:00:01.129,-1,3909000,237,7266.589,837.3195,72caa395-842f-40fd-ab44-cd4fd5c58bb4.extra_data.json,yfgkJHa6g4,5125,com.sec.android.app.shealth,6099340,9720000,72caa395-842f-40fd-ab44-cd4fd5c58bb4,1653004800000,
8410,8617827,70,4235000,2022-08-25 02:35:04.009,2022-08-24 03:00:04.317,-1,3332000,204,8985.747,761.4506,639e000a-f582-4fd3-a436-0e064141880b.extra_data.json,yfgkJHa6g4,0,com.sec.android.app.shealth,4382827,10260000,639e000a-f582-4fd3-a436-0e064141880b,1661299200000,
5161,6176106,70,4355000,2022-11-22 02:37:01.308,2022-11-21 03:00:02.700,-1,2820000,145,6536.6997,554.9346,980d89f0-2920-4c0f-9f41-651d3300b059.extra_data.json,yfgkJHa6g4,400,com.sec.android.app.shealth,1820706,12960000,980d89f0-2920-4c0f-9f41-651d3300b059,1668988800000,
17995,9569605,80,0,2023-05-08 10:30:02.691,2023-05-07 03:00:01.340,-1,3421765,198,18354.912,1164.9159,6e23becb-fe1d-4f74-8060-876e665458f4.extra_data.json,xoyixJvqZs,3434632,com.sec.android.app.shealth,6134973,22500000,6e23becb-fe1d-4f74-8060-876e665458f4,1683417600000,
20985,21033905,70,14779000,2022-05-22 02:46:09.539,2022-05-21 03:00:02.712,-1,9059000,498,16782.727,2345.2583,590b2f38-5a4d-4bf2-ab68-e421d4b01d38.extra_data.json,yfgkJHa6g4,21600,com.sec.android.app.shealth,6233305,15900000,590b2f38-5a4d-4bf2-ab68-e421d4b01d38,1653091200000,
8272,5376259,80,0,2023-02-26 02:53:28.912,2023-02-25 03:00:05.409,-1,360000,110,6468.0186,330.23862,e3ecde90-a10a-4c07-afc3-1bc2d7123268.extra_data.json,yfgkJHa6g4,55311,com.sec.android.app.shealth,5320948,12480000,e3ecde90-a10a-4c07-afc3-1bc2d7123268,1677283200000,
3072,4011521,70,2515000,2022-11-23 02:12:02.175,2022-11-22 03:00:01.984,-1,2515000,94,12841.431,333.06592,40e52acf-bbc4-4859-8412-bf91f68b57fc.extra_data.json,yfgkJHa6g4,12396,com.sec.android.app.shealth,1484125,32220000,40e52acf-bbc4-4859-8412-bf91f68b57fc,1669075200000,
8395,9561970,70,5880000,2022-08-26 02:49:13.649,2022-08-25 03:00:02.126,-1,3134000,225,4337.796,777.1085,c0f62b3c-be4b-4607-9fc8-16c100da7adb.extra_data.json,yfgkJHa6g4,33833,com.sec.android.app.shealth,3648137,20220000,c0f62b3c-be4b-4607-9fc8-16c100da7adb,1661385600000,
3814,5009738,80,2915017,2023-10-06 20:51:49.803,2023-10-06 20:38:26.628,-1,2223129,103,2648.3203,598.3084,6497363a-ca64-41c3-8195-337944351620.extra_data.json,yfgkJHa6g4,31172,com.sec.android.app.shealth,2063549,21780000,6497363a-ca64-41c3-8195-337944351620,1694217600000,
9706,5796760,70,48000,2022-05-23 02:55:57.912,2022-05-22 03:00:02.103,-1,300000,135,6689.414,344.13986,a1853bbd-41c6-4505-a93d-424df929a2ca.extra_data.json,yfgkJHa6g4,10800,com.sec.android.app.shealth,5737960,10500000,a1853bbd-41c6-4505-a93d-424df929a2ca,1653177600000,
10156,9738988,70,6755000,2022-11-24 02:25:04.571,2022-11-23 03:00:01.086,-1,2612000,230,15383.459,817.98315,0cf5474a-10b7-418b-8100-7087dc41ebe8.extra_data.json,yfgkJHa6g4,8400,com.sec.android.app.shealth,2975588,22140000,0cf5474a-10b7-418b-8100-7087dc41ebe8,1669161600000,
6144,6263024,80,2731753,2023-06-06 07:17:46.996,2023-06-05 03:00:00.680,-1,2731753,130,4474.782,776.76324,5f9846b1-1a64-41f9-88d3-4ec3cb46924f.extra_data.json,xoyixJvqZs,90400,com.sec.android.app.shealth,3440871,25440000,5f9846b1-1a64-41f9-88d3-4ec3cb46924f,1685923200000,
6857,7559543,70,4580000,2022-08-27 02:41:01.999,2022-08-26 03:00:01.065,-1,3211000,178,10432.977,722.6558,31ebfcc0-a8eb-4fed-b801-23d1aa5c346c.extra_data.json,yfgkJHa6g4,14400,com.sec.android.app.shealth,2965143,25560000,31ebfcc0-a8eb-4fed-b801-23d1aa5c346c,1661472000000,
