com.samsung.health.food_intake,6233003,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2023-09-05 11:57:51.668,1.0,,2023-09-05 12:55:33.609,2023-09-05 12:55:33.609,100001,Queijo Mozzarella,120001,86.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,065a15e9-b538-47d3-9cc0-8ed394ba9284,d2f335d2-600f-400b-a600-5ae3fd0c87a5,
2023-09-02 08:56:03.004,1.8,,2023-09-02 09:17:42.220,2023-09-02 09:17:42.220,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1ae5d56b-64e3-49a5-9ea7-c133add70d7e,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-11 16:04:06.424,100.0,,2023-09-11 17:23:39.265,2023-09-11 17:23:39.265,100002,Filezinho Sassami(Nat),120002,92.59259,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,c5bb5057-1978-4680-8a97-04f286dce9d6,c920fb8f-3119-47d7-af80-ad27c1ded0cb,
2023-09-01 15:57:57.102,300.0,,2023-09-01 16:51:43.977,2023-09-01 16:51:43.977,100002,Arroz Integral Cozido(Tio João),120002,375.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,05d597db-8a63-4039-a041-f351333376c0,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2023-08-29 16:04:50.281,50.0,,2023-08-29 16:53:54.600,2023-08-29 16:53:54.600,100002,Brócolis Cozido,120002,11.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,33c478cb-91ac-400c-a4fb-458aa8fc6b3f,ff484df2-ba5f-44e3-bc01-7e4d8fcb1ca4,
2023-09-14 21:10:40.014,1.0,,2023-09-14 22:10:04.950,2023-09-14 22:10:04.950,100005,Paçoquita (15g)(Santa Helena),120001,77.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0cbed332-3cb3-4a90-a9c8-c5b283c3f05b,1c35651c-d2d4-41fc-a1d8-6a8963c2515a,
2023-08-30 12:03:09.177,0.7,,2023-08-30 15:10:24.131,2023-08-30 15:10:24.131,100001,Queijo Prato Light(Santa Clara),120001,44.1,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a95bd39f-60ce-4627-aeff-41c59f352f02,e3d69589-8ed2-4d1a-a46f-6dd1aa11075f,
2023-08-25 16:46:32.769,180.0,,2023-08-25 17:20:44.410,2023-08-25 17:20:44.410,100002,Arroz Integral Cozido(Tio João),120002,225.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,60ff94a6-e84d-4b58-a5e4-294da0051a47,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2023-09-12 12:03:45.466,1.8,,2023-09-12 13:17:24.732,2023-09-12 13:17:24.732,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,dfc967ba-1d00-4514-9c08-0d8687755d17,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-04 12:11:47.983,2.0,,2023-09-04 13:51:59.857,2023-09-04 13:51:59.857,100001,Ovo Mexido,120001,199.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,8f24c18a-04ec-46bf-82df-a2591261dff8,f258bb56-cea3-4bef-a11e-2a607ed20f94,
2023-09-01 23:56:02.223,50.0,,2023-09-02 00:52:30.785,2023-09-02 00:52:30.785,100003,Arroz Japonês(GUIN),120002,173.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,22aaf964-d2c8-461f-ad73-e4b715f239d1,0b97dd1e-ccb7-4d2d-bcd8-419d796ac3d9,
2023-08-29 14:02:43.421,0.3,,2023-08-29 14:10:41.561,2023-08-29 14:10:41.561,100004,Peito de Peru(Seara),120001,12.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b27c784f-7929-4e3a-bd69-722049a6c7b7,fa9caefe-851d-4ace-b3f1-f7ae7e40704a,
2023-09-05 11:57:51.668,1.0,,2023-09-05 12:55:33.609,2023-09-05 12:55:33.609,100001,Pão Integral,120001,68.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,c5c738c9-3343-407e-825f-752047a28cc3,1ac6169b-2b84-42b2-8d1e-f5d3b0a5bfb6,
2023-09-03 16:46:15.616,50.0,,2023-09-04 00:34:53.264,2023-09-04 00:34:14.607,100002,Tomates,120002,8.9430895,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,c0c7af59-2366-49ba-92f1-679e1721cec7,45c22f3c-3efa-4666-a695-624cbff0b07f,
2023-08-30 16:14:39.526,65.0,,2023-08-30 17:05:52.783,2023-08-30 17:05:52.783,100002,Brócolis Cozido,120002,14.3,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,eadd79fb-00a8-4050-8a3d-ea4ce78de42e,ff484df2-ba5f-44e3-bc01-7e4d8fcb1ca4,
2023-08-31 19:30:33.933,25.0,,2023-08-31 21:41:06.798,2023-08-31 21:41:06.798,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,101.666664,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,af04060f-9e06-446e-807b-571c14de6dac,e9088c4b-6924-4888-abf9-3518230ae814,
2023-09-02 18:50:42.979,1.0,,2023-09-02 20:57:18.453,2023-09-02 20:57:18.453,100005,Croissant,120001,231.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,bf69c3d6-7e7c-49f4-834e-4219e1500ec5,a5732cd3-9277-4a42-b574-19b1dec73c3c,
2023-08-30 21:46:14.089,45.0,,2023-08-30 21:58:47.267,2023-08-30 21:58:47.267,100006,Hiper Mass Sabor Chocolate(Growth Supplements),120002,172.85294,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,76517bea-cfda-4504-a5e0-ddea3c07bebc,5f083f92-755e-4c41-a67a-aaf1b7e680e7,
2023-09-08 16:29:57.203,100.0,,2023-09-08 16:52:45.687,2023-09-08 16:52:45.687,100002,Feijão Preto Cozido,120002,132.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,64771a8c-e033-459f-bc62-1c802f6c8d88,5d82ab8d-f0a3-4e1e-b88e-c4fea3300b84,
2023-09-09 12:10:54.515,60.0,,2023-09-09 14:01:04.209,2023-09-09 14:01:04.209,100001,Manga Palmer,120002,43.2,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e2eb9a78-3408-4000-acf6-ca4897802e0a,aa91c01b-92d7-4ef7-91b0-446cd0a1f34f,
2023-09-08 16:29:57.203,1.0,,2023-09-08 16:52:45.687,2023-09-08 16:52:45.687,100002,Pepino em Vinagre Suave(Tauá),120001,14.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b1ed052d-c1a9-4570-925b-044326c34490,ee8ddb4f-28de-4367-b26d-0e9c6b654e32,
2023-09-07 15:41:00.862,100.0,,2023-09-07 19:05:06.444,2023-09-07 19:05:06.444,100002,Contra-filé Grelhado,120002,187.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,f9318a1d-12fa-43a5-b4fa-fa4bcf69b207,64e6671d-07f5-44d9-b231-01ad9d7acede,
2023-09-09 23:37:10.199,28.0,,2023-09-09 23:49:08.641,2023-09-09 23:49:08.641,100003,Queijo Mozzarella,120002,86.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,add9edef-faab-43ff-ab7c-c87fd0ce1615,d2f335d2-600f-400b-a600-5ae3fd0c87a5,
2023-09-12 15:47:12.798,200.0,,2023-09-12 16:11:25.158,2023-09-12 16:11:25.158,100002,Carne de Vaca Moída (95% Magro / 5% Gordo),120002,274.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,96225803-ffa5-4ee8-aedd-fa6b0552613d,b4ac2d99-0f47-4bd0-bc31-b526fa3fde90,
2023-08-27 22:53:47.939,10.0,,2023-08-27 23:57:00.964,2023-08-27 23:57:00.964,100003,Gergelim,120002,57.3,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,9a8d6cf5-0eb9-4014-9e84-53ab290d1da2,c320fc82-ba78-4187-9b2d-d7c62309d7bc,
2023-09-12 12:03:45.466,67.0,,2023-09-12 13:17:24.732,2023-09-12 13:17:24.732,100001,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,872d11ef-5bbb-4c16-ae44-2301f79812f7,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2023-09-12 14:03:31.664,1.0,,2023-09-12 14:03:50.692,2023-09-12 14:03:50.692,100004,Protein Bar Churros(Growth Supplements),120001,99.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,df7fa08a-1bd4-4c4d-beb6-bece092fdcc2,ea5a92f5-ffc0-46ad-8188-0304873898ba,
2023-09-14 13:17:27.465,1.5,,2023-09-14 16:20:14.054,2023-09-14 16:20:14.054,100001,Leite desnatado Santa Clara,120001,93.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,bedf69db-f7f9-4ae7-aa68-615e9041a63e,52939783-2529-4ed0-b46c-87525316a5c3,
2023-08-27 22:53:47.939,0.5,,2023-08-27 23:57:00.964,2023-08-27 23:57:00.964,100003,Sunomono(Koni Store),120001,33.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,8541d4bb-a51f-4ee8-9384-8dd2be54e996,f932ad76-2ab4-4da9-afdb-ecda57609a39,
2023-08-28 15:57:44.033,350.0,,2023-08-28 16:37:37.640,2023-08-28 16:37:37.640,100002,Suco de Laranja(Naturale),120005,131.25,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,ba665ab1-7de9-4eb4-9992-c9dee28e5ab9,ec476570-acd4-4e35-a7b4-eed61b3d154a,
2023-09-05 11:57:51.668,1.4,,2023-09-05 12:55:33.609,2023-09-05 12:55:33.609,100001,Ovo Mexido,120001,139.3,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,9e82fcdf-296c-4ceb-909e-a65a4c01edf1,f258bb56-cea3-4bef-a11e-2a607ed20f94,
2023-08-27 16:57:39.122,80.0,,2023-08-27 17:16:31.591,2023-08-27 17:16:31.591,100002,Polenta Frita,120002,120.78432,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,78f6bed8-d54b-43bf-a3b1-be02db2c097a,bbd8319f-419f-40f0-9081-da6df37d1114,
2023-09-06 16:33:52.679,2.5,,2023-09-06 20:02:01.930,2023-09-06 20:02:01.930,100002,Cerveja Heineken (355ml)(Heineken),120001,372.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6da6e647-70a0-415c-8ea5-ac03745b4a3f,42acec15-0679-4527-be9c-1d9144a47f45,
2023-09-07 15:41:00.862,50.0,,2023-09-08 03:08:56.455,2023-09-07 19:05:06.444,100002,Massa Penne(Orquídea),120002,174.375,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,cbace81a-94bf-418e-8f63-28ec5a4b70ee,96063252-e85a-41e6-9463-8c4f24cae530,
2023-09-04 22:29:00.000,2.0,,2023-09-05 11:55:18.859,2023-09-05 11:55:18.859,100003,Cheeseburger,120001,718.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6b77edf8-677b-49c7-977e-f7bebf5155f2,bbd557fb-56b6-47a7-995b-4de20c21ab2a,
2023-09-04 12:11:47.983,1.0,,2023-09-04 13:51:59.857,2023-09-04 13:51:59.857,100001,Ricota Fresca(Quatá),120001,47.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,29b2199c-ab02-4dfe-96c8-5d20de1ad652,9ff35839-4634-420f-bb3a-1504773159eb,
2023-08-25 20:52:32.701,280.0,,2023-08-25 22:04:40.853,2023-08-25 22:04:40.853,100005,Iogurte Baunilha Triplo Zero(Molico),120002,86.8,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6804be48-d656-4a3e-af2c-2ade0b2ace05,6a0d69c0-88ba-46f9-8834-5b30c21d1b06,
2023-09-07 12:22:04.604,1.2,,2023-09-07 12:33:06.257,2023-09-07 12:33:06.257,100001,Banana Prata,120001,69.6,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,4b1b5da7-1bdc-4714-8512-3615fb9ce644,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-08-26 12:01:39.479,1.8,,2023-08-26 14:18:41.787,2023-08-26 14:18:41.787,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b7db3492-5921-482e-86ae-80b9628344c0,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-11 18:49:16.439,20.0,,2023-09-11 18:49:57.233,2023-09-11 18:49:57.233,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a12d0fac-11d2-42b2-9158-01431e3d3010,e9088c4b-6924-4888-abf9-3518230ae814,
2023-09-07 15:41:00.862,50.0,,2023-09-07 19:05:06.444,2023-09-07 19:05:06.444,100002,Carne de Vaca Moída (95% Magro / 5% Gordo),120002,68.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1b2ff1a2-c55e-4613-a1a3-4f1012345a28,b4ac2d99-0f47-4bd0-bc31-b526fa3fde90,
2023-08-26 00:22:00.000,2.0,,2023-08-26 12:00:35.852,2023-08-26 12:00:35.852,100003,Ovo,120001,148.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,4a2c897a-c451-4654-b044-edfc5384a521,28324640-55f2-4b19-87aa-5378f9365b7e,
2023-09-04 12:11:47.983,1.2,,2023-09-04 13:51:59.857,2023-09-04 13:51:59.857,100001,Aveia em Flocos(Quaker),120001,122.4,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,042819d1-3f5b-4b4b-a860-54107036c14f,0c4254a3-f822-4bd9-b579-d777a22dba7b,
2023-08-30 12:03:09.177,1.3,,2023-08-30 15:10:24.131,2023-08-30 15:10:24.131,100001,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,2a719bf8-4ce8-491e-b481-72ad82df1dd4,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-08-30 12:03:09.177,25.0,,2023-08-30 15:10:24.131,2023-08-30 15:10:24.131,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,eab7f377-ba5e-4a73-9be4-3c97f4a0907d,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-09-04 12:11:47.983,1.3,,2023-09-04 13:51:59.857,2023-09-04 13:51:59.857,100001,Banana Prata,120001,75.4,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,f6a0fcb3-d01d-470c-8882-ac4acb2017c2,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-17 12:49:51.701,1.0,,2023-09-17 15:05:39.017,2023-09-17 15:05:39.017,100001,Paçoquinha com Açúcar Mascavo(Da Colônia),120001,90.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,3b9bd55e-4504-4aa7-85b5-19c0675ab7eb,9174e286-3f58-4089-981e-fc4d9aca6a5e,
2023-08-26 23:05:37.343,90.0,,2023-08-26 23:07:19.804,2023-08-26 23:07:19.804,100003,Pizza de Presunto(Maricota),120002,200.4,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1ded8613-07a8-4077-bc6f-b749a1fa518f,ef548983-d848-41a8-80e9-12625a1d5e9b,
2023-09-09 18:49:17.447,1.3,,2023-09-09 20:32:48.260,2023-09-09 20:32:48.260,100005,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b5edede1-3db7-48b3-b018-bf4e78434c10,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-08-27 16:57:39.122,160.0,,2023-08-27 17:16:31.591,2023-08-27 17:16:31.591,100002,Nhoque,120002,246.4,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,9da728e4-d0cc-4690-86d1-1fff4c64dc8e,cb86a7ab-b9cb-43dd-866a-3208a5844594,
2023-08-31 11:51:31.717,1.8,,2023-08-31 13:30:14.996,2023-08-31 13:30:14.996,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5225deab-0ef6-4efa-8a4d-183cfcf12879,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-08 23:33:20.358,5.0,,2023-09-09 01:19:02.482,2023-09-09 01:19:02.482,100003,Pizza com Carne,120001,1325.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,222e050d-7742-4536-b769-7040a1dc33dd,da6e68f6-8d12-4dad-8b4d-6f333ea1f156,
2023-09-16 15:56:59.047,350.0,,2023-09-16 16:22:56.122,2023-09-16 16:22:56.122,100002,Guaraná(Fruki),120005,66.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,3e1c185d-b943-422d-867e-4d5f59ddcf3b,98593785-b77d-4509-9347-44ac2d63999e,
2023-09-04 15:59:16.043,100.0,,2023-09-04 16:28:22.765,2023-09-04 16:28:22.765,100002,Camarão no Forno ou Grelhado,120002,154.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,045cf57a-c6a9-431f-9489-55e4a18464a4,c979764b-b2b9-4da1-a8f2-b65d00062684,
2023-09-28 00:47:47.220,10.0,,2023-09-28 00:52:02.222,2023-09-28 00:52:02.222,100003,Alface,120002,1.4545455,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1940e1b7-9fe5-4192-b98a-aa326deb7a70,c98cf982-261c-495b-8dfd-a3dc233412ae,
2023-09-04 12:11:47.983,1.0,,2023-09-04 13:51:59.857,2023-09-04 13:51:59.857,100001,Pão de Sanduíche Integral(Vital),120001,109.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,16d01e73-7167-49d4-b21f-67c3ca2ac812,7b4282fb-27c3-437d-9e8b-40c74d38ea2c,
2023-09-01 23:56:02.223,20.0,,2023-09-02 00:52:30.785,2023-09-02 00:52:30.785,100003,Batata Doce,120002,17.2,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0088119a-a289-4663-bf6c-a1b718c93b5e,9ef97b36-f6a4-4e31-9078-9ee484230285,
2023-08-27 16:57:39.122,1.0,,2023-08-27 17:16:31.591,2023-08-27 17:16:31.591,100002,Queijo Colonial(Schotten),120001,127.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0b8051ca-876a-40c1-9618-3dbe644617a0,600934be-53a3-4589-bbbf-b238e43c7a45,
2023-09-28 21:11:40.324,20.0,,2023-09-28 21:12:57.852,2023-09-28 21:12:57.852,100006,Queijo Prato Light(Santa Clara),120002,42.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b647310e-ca9c-4e1c-8551-6a79014b9017,e3d69589-8ed2-4d1a-a46f-6dd1aa11075f,
2023-08-31 22:57:12.122,3.0,,2023-08-31 23:02:46.119,2023-08-31 23:02:46.119,100003,Shoyu Light(Sakura),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1af8599e-d035-43ee-b595-809ea8df4611,4dec5259-4dde-49a0-bec8-a9eb4cd7080a,
2023-09-26 21:22:18.695,1.0,,2023-09-26 21:33:45.587,2023-09-26 21:33:45.587,100006,Protein Bar Churros(Growth Supplements),120001,99.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,ec671dfe-d360-4f87-82b5-c3faf8a75a4c,ea5a92f5-ffc0-46ad-8188-0304873898ba,
2023-08-25 12:14:49.125,1.0,,2023-08-25 13:54:40.049,2023-08-25 13:54:40.049,100001,Bergamota,120001,42.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,56f732c9-68c3-4296-9d2b-22eaf29a2a70,71e42b0c-d2fa-44ad-b058-822e6c872767,
2023-09-03 11:49:48.268,1.1,,2023-09-03 12:20:58.143,2023-09-03 12:20:58.143,100001,Aveia em Flocos(Quaker),120001,112.2,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0084dc89-4b8f-44c9-ae54-6e0142079591,0c4254a3-f822-4bd9-b579-d777a22dba7b,
2023-09-15 23:55:00.000,1.0,,2023-09-16 03:23:13.850,2023-09-16 03:23:13.850,100003,Cream Cheese Original(Philadelphia),120001,83.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b874b8e5-99a9-4603-88b0-80b9feca5d83,f7caf7ad-bb69-4c8d-8119-2c7c7e4c9d49,
2023-09-25 14:04:15.736,2.0,,2023-09-25 14:04:44.817,2023-09-25 14:04:44.817,100004,uva passa preta mercatto,120001,120.0,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,9e1ccde9-ec47-4a67-b45c-2eadace3b8f5,cf551b63-9548-41dc-8bde-7f3aa278b4cc,
2023-08-31 22:57:12.122,1.0,,2023-08-31 23:06:01.386,2023-08-31 23:06:01.386,100003,Special Dark Laranja(Hershey's),120001,119.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b73f2ba6-19d8-447c-840c-a7418045cca4,1a69d7e3-f813-49a0-9d6e-42c6dca14a65,
2023-09-01 23:56:02.223,1.0,,2023-09-02 00:52:30.786,2023-09-02 00:52:30.786,100003,Amêndoa Laminada(Uniagro),120001,87.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0c093249-a2d6-4c0b-b6e0-44dd3659b90e,e4bf3aa4-5fa6-4cb4-a2ec-89ae2208b6c6,
2023-09-12 12:03:45.466,1.0,,2023-09-12 13:17:24.732,2023-09-12 13:17:24.732,100001,Bergamota,120001,42.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5e8edfde-45ff-4972-bde3-aa997e0f5d89,71e42b0c-d2fa-44ad-b058-822e6c872767,
2023-09-01 23:56:02.223,50.0,,2023-09-02 00:52:30.785,2023-09-02 00:52:30.785,100003,Abacate,120002,80.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,640e4d00-de91-4507-b9db-441dce96cd7d,beb91d09-bb47-4b90-89eb-6ba66b850743,
2023-09-27 11:52:20.464,20.0,,2023-09-27 12:54:19.091,2023-09-27 12:54:19.091,100001,Queijo Prato Light(Santa Clara),120002,42.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,bb05f134-8823-4693-b970-fa4b850e65e1,e3d69589-8ed2-4d1a-a46f-6dd1aa11075f,
2023-09-10 22:23:06.737,20.0,,2023-09-10 23:13:36.704,2023-09-10 23:13:28.474,100006,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5e489a72-947a-4edf-bc50-d6f9184c9de6,e9088c4b-6924-4888-abf9-3518230ae814,
2023-09-19 00:24:49.486,67.0,,2023-09-19 00:29:00.230,2023-09-19 00:29:00.230,100003,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6d0b0558-b8a8-4fad-8e9f-6f43148a2b35,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2023-08-28 11:49:56.458,1.3,,2023-08-28 12:22:58.239,2023-08-28 12:22:58.239,100001,Aveia em Flocos Finos(Tutti Giorni),120001,136.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,c427d1b7-4dab-482a-8a16-e31f6fd7146e,853f3365-cf2f-4b8e-af88-23aa401f1e0e,
2023-08-29 19:02:17.588,1.1,,2023-08-29 23:14:36.645,2023-08-29 23:14:36.645,100005,Granola(Tutti Giorni),120001,161.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b7c326a1-72b9-4756-ac37-9c23de4e5ee4,af56e60c-d8c9-42c6-b041-8f09cae2a3d0,
2023-09-15 12:32:53.037,1.0,,2023-09-15 13:23:48.985,2023-09-15 13:23:48.985,100001,Pão Integral,120001,68.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6aca7f35-020c-4056-8aae-4d1786a7f717,1ac6169b-2b84-42b2-8d1e-f5d3b0a5bfb6,
2023-08-27 22:53:47.939,0.5,,2023-08-27 23:57:00.964,2023-08-27 23:57:00.964,100003,Abacaxi(Hortifruti),120001,24.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,d16ffdf2-2400-422b-ae8f-ee6c814c16d4,2accf571-cdbe-420f-8d85-7955a7a64084,
2023-10-06 00:37:07.256,3.0,,2023-10-06 00:45:58.575,2023-10-06 00:45:58.575,100003,Frango (Empanado e Frito),120001,142.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a8c3b0f1-fa78-414c-9406-d55eaa6d8d0f,6019e42c-af21-4718-b57c-884743860473,
2023-08-27 19:54:04.439,170.0,,2023-08-27 23:50:15.193,2023-08-27 23:50:15.193,100005,Iogurte Baunilha Triplo Zero(Molico),120002,52.7,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,952af1eb-9371-4865-9ba1-a994ab612648,6a0d69c0-88ba-46f9-8834-5b30c21d1b06,
2023-08-27 22:53:47.939,50.0,,2023-08-27 23:57:00.964,2023-08-27 23:57:00.964,100003,Kani Kama,120002,49.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,2158f371-e977-4fa9-9858-50ff60c8a629,a67f7ca1-611d-4d86-994b-8cd014b2d0a1,
2023-08-26 23:05:37.343,199.6875,,2023-08-26 23:07:19.804,2023-08-26 23:07:19.804,100003,Pizza de Frango com Catupiry,120002,426.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,8a31f820-f935-4f00-aa9d-945ffed5cca8,b9ea2c60-bb18-4df3-b2b6-a2647e14e597,
2023-08-29 19:02:17.588,20.0,,2023-08-29 23:14:36.645,2023-08-29 23:14:36.645,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,12252a6e-00f4-40c7-953d-2cdd37c0e52f,e9088c4b-6924-4888-abf9-3518230ae814,
2023-09-26 12:33:33.301,25.0,,2023-09-26 13:19:32.190,2023-09-26 13:19:32.190,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,265675ec-a4b1-47d6-930d-7b66a5986d4b,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-09-01 11:52:14.228,1.3,,2023-09-01 15:03:29.206,2023-09-01 15:03:29.206,100001,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,842ad05a-fbf9-446d-adfa-fcb2232380cc,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-05 23:07:05.955,1.0,,2023-09-05 23:08:36.212,2023-09-05 23:08:36.212,100003,Risoto de Camarão,120001,335.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,7419869c-b9ff-4a8f-a77f-b7501287a6a4,d3e06aff-62d2-481e-b472-e9e53b02f404,
2023-10-04 23:06:56.802,10.0,,2023-10-04 23:12:06.034,2023-10-04 23:12:06.034,100003,Alface,120002,1.4545455,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b8e84c31-4bfc-4535-a54c-c920ee1e7743,c98cf982-261c-495b-8dfd-a3dc233412ae,
2023-09-07 12:22:04.604,2.0,,2023-09-07 12:33:06.257,2023-09-07 12:33:06.257,100001,Ovo Mexido,120001,199.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e768033e-5298-49d6-8b2a-88a08cb51638,f258bb56-cea3-4bef-a11e-2a607ed20f94,
