com.samsung.shealth.exercise.weather,6233003,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2018-12-10 13:43:34.462,-30.06714,,NNO. 330,Limpo,0,1,TWC,2018-12-10 13:43:34.465,2018-12-10 13:43:34.465,1,-51.120693,29.0,43,UTC-0200,zjIwstRrv1,053100e6-723c-4f20-bb21-7937b0193df7,com.sec.android.app.shealth,km/h,0,16.0,1,18d28eac-132b-4b07-b2bf-8ae60434ff1d,
,0,2018-04-18 16:20:17.003,-30.067165,,ONO. 290,Limpo,0,1,TWC,2018-04-18 16:20:17.005,2018-04-18 16:20:17.005,1,-51.120636,27.0,51,UTC-0300,n2OTyB17mi,3909cd40-37c9-49af-8aed-205afba68647,com.sec.android.app.shealth,km/h,0,11.0,1,a9b32681-e312-44b5-aca1-f25e1426a367,
,,2022-12-09 22:52:47.812,-30.03264,,110.ESE,Limpo,,1,TWC,2022-12-10 00:11:07.331,2022-12-10 00:11:07.331,1,-51.204197,26.0,69,UTC-0300,2l9vD+Aay/,46cc385b-6561-4b6b-ada6-b9154221f145,com.sec.android.app.shealth,km/h,,23.0,18,66697a63-d572-4aff-a5b8-699d4caebfff,
,,2022-12-21 20:11:12.666,-30.031683,,100.E,Parcial. nublado,,1,TWC,2022-12-21 20:16:20.540,2022-12-21 20:16:20.540,1,-51.210804,27.0,50,UTC-0300,2l9vD+Aay/,9568a30a-fcfd-44c0-b7a2-7bb340cf2a55,com.sec.android.app.shealth,km/h,,26.0,2,6150fb9d-112b-4a4d-86dc-7212b18a3f34,
,,2023-01-01 19:57:27.725,-29.759106,,50.NE,Ensolarado e vento,,1,TWC,2023-01-01 20:32:24.516,2023-01-01 20:32:24.516,1,-50.012463,25.0,86,UTC-0300,2l9vD+Aay/,fab7f5b7-7d6b-41b6-9882-1cf55263f91f,com.sec.android.app.shealth,km/h,,34.0,1,4a849505-7fb7-4fb6-abb1-d7820271b2e5,
,,2023-01-07 19:29:25.199,-29.772308,,80.E,Parcial. nublado,,1,TWC,2023-01-07 19:53:56.952,2023-01-07 19:53:56.952,1,-50.019283,24.0,72,UTC-0300,2l9vD+Aay/,76d104f0-a797-4fef-8ba4-094d5faa194b,com.sec.android.app.shealth,km/h,,26.0,2,fd75aab4-0c92-4c1e-98c5-ed3d2b1749c8,
,,2023-01-16 22:20:18.800,-29.762999,,80.E,Encoberto,,1,TWC,2023-01-16 22:32:41.834,2023-01-16 22:32:41.834,1,-50.018143,25.0,82,UTC-0300,2l9vD+Aay/,ea844a1a-393e-41ae-a16a-bb16ce8f893e,com.sec.android.app.shealth,km/h,,18.0,3,457fea8d-9984-43b9-ab6b-17fc15c06603,
,,2023-01-27 22:30:04.509,-29.75798,,50.NE,Ensolarado,,1,TWC,2023-01-27 23:01:15.578,2023-01-27 23:01:15.578,1,-50.011837,27.0,78,UTC-0300,2l9vD+Aay/,9c89f3e1-a6b1-4acc-8f38-27a57bba3318,com.sec.android.app.shealth,km/h,,27.0,1,ddc0b73b-f901-45f7-86fb-00c906ef054a,
,,2023-02-08 22:16:25.407,-30.02758,,110.ESE,Limpo,,1,TWC,2023-02-08 22:43:49.899,2023-02-08 22:43:49.899,1,-51.199474,28.0,65,UTC-0300,2l9vD+Aay/,ccdde33c-3192-499e-88e6-9df7578fa079,com.sec.android.app.shealth,km/h,,26.0,1,94000b5b-a520-4497-9c37-f95ad74fc921,
,,2023-03-04 13:46:19.775,-25.426376,,70.ENE,Parcial. nublado,,1,TWC,2023-03-04 17:43:48.756,2023-03-04 17:43:48.756,1,-49.26843,27.0,67,UTC-0300,2l9vD+Aay/,9fb3b226-7e72-4fe9-b7a5-d84d9a1e0394,com.sec.android.app.shealth,km/h,,10.0,2,72d97f79-f201-4937-9a2b-62bb11c0a28d,
,,2023-03-18 22:26:07.745,-30.040182,,110.ESE,Limpo,,1,TWC,2023-03-18 22:31:44.750,2023-03-18 22:31:44.750,1,-51.201218,28.0,67,UTC-0300,2l9vD+Aay/,0451614f-bd7d-4c83-8fe4-59c72ba8b84d,com.sec.android.app.shealth,km/h,,14.0,18,61149e8c-aa38-4264-b222-305874b823ec,
,,2023-03-21 22:48:16.263,-30.03161,,130.SE,Encoberto,,1,TWC,2023-03-21 23:31:13.916,2023-03-21 23:31:13.916,1,-51.210896,25.0,74,UTC-0300,2l9vD+Aay/,075be36b-698c-4269-80c5-bc11d9dfaac0,com.sec.android.app.shealth,km/h,,16.0,3,7c3221cb-e24d-4b32-93f4-a9f156c8cca7,
,,2023-03-24 22:21:40.856,-30.027002,,110.ESE,Limpo,,1,TWC,2023-03-24 22:48:59.608,2023-03-24 22:48:59.608,1,-51.20384,26.0,70,UTC-0300,2l9vD+Aay/,e3bd4d71-ab74-48ff-a0b3-f10c09c700cd,com.sec.android.app.shealth,km/h,,24.0,18,2749bcc5-d8ab-42b5-9ef5-af8790bd044d,
,,2023-04-02 22:30:38.111,-30.042812,,,Limpo,,1,,2023-04-03 00:02:05.369,2023-04-03 00:02:05.369,1,-51.23484,22.0,,UTC-0300,2l9vD+Aay/,ff69d1ed-4b50-4eae-86cf-58fa40a47009,com.sec.android.app.shealth,,,,,f6207b97-1ace-4082-b6f0-a653991e8d39,
,,2023-04-17 21:57:54.235,-30.031357,,170.S,Encoberto,,1,TWC,2023-04-17 22:08:31.176,2023-04-17 22:08:31.176,1,-51.20301,20.0,75,UTC-0300,dFCfDPMS7d,5a36dd34-2770-478a-9321-1ba50b8aed20,com.sec.android.app.shealth,km/h,,14.0,3,d674b3ea-4d95-4d0e-9a2e-430c4d33575b,
,,2023-04-22 23:19:15.498,-30.048065,,120.ESE,Limpo,,1,TWC,2023-04-22 23:33:37.117,2023-04-22 23:33:37.117,1,-51.23183,21.0,66,UTC-0300,dFCfDPMS7d,73483ca7-2ea8-46af-9c78-201f9ec01644,com.sec.android.app.shealth,km/h,,16.0,18,794296f6-db4c-4b7c-85ee-ad4fa46b2cb6,
,,2023-09-23 00:24:22.952,-30.022757,,150.SSE,Chuva fraca,,1,TWC,2023-09-23 00:36:30.159,2023-09-23 00:36:30.159,1,-51.20199,18.0,96,UTC-0300,dFCfDPMS7d,678a556a-e7a7-4cb9-b1b4-e91b2ff6875f,com.sec.android.app.shealth,km/h,,16.0,5,996bb02c-5b72-4a57-aab3-f7c9f12704c2,
,,2023-05-20 17:23:50.029,-30.04676,,290.ONO,Limpo,,1,TWC,2023-05-20 17:41:44.925,2023-05-20 17:41:44.925,1,-51.211246,23.0,59,UTC-0300,dFCfDPMS7d,159b2df7-3737-4043-a08d-5b1275563e79,com.sec.android.app.shealth,km/h,,11.0,1,067957ad-a7d8-4e9b-84a7-74ab91a18c32,
,,2023-07-06 23:41:42.930,-30.031681,,180.S,Chuva fraca,,1,TWC,2023-07-06 23:59:53.390,2023-07-06 23:59:53.390,1,-51.203777,19.0,84,UTC-0300,dFCfDPMS7d,1e9da0bd-4d81-4931-a13e-dc542ca7fc8d,com.sec.android.app.shealth,km/h,,14.0,5,3d28f462-7e6b-4e79-93dd-a5214b50e15b,
,,2023-08-17 14:15:36.221,-29.941885,,320.NO,Limpo,,1,TWC,2023-08-17 14:26:00.493,2023-08-17 14:26:00.493,1,-50.992386,28.0,57,UTC-0300,dFCfDPMS7d,57c7813c-4407-4559-a2c1-3aec5676e58d,com.sec.android.app.shealth,km/h,,14.0,1,ed91f147-cf42-4346-b491-2921f99664cc,
,,2023-07-31 19:39:28.290,-30.031715,,270.O,Limpo,,1,TWC,2023-07-31 22:01:32.730,2023-07-31 22:01:32.730,1,-51.210842,23.0,67,UTC-0300,dFCfDPMS7d,23fdcfca-12a7-44c3-8267-98dc42ba3186,com.sec.android.app.shealth,km/h,,8.0,1,711830ac-7abb-4dc4-b179-a7785f5ed127,
,,2023-08-30 19:45:02.824,-30.031784,,240.OSO,Limpo,,1,TWC,2023-08-30 20:38:54.273,2023-08-30 20:38:54.273,1,-51.21114,25.0,38,UTC-0300,dFCfDPMS7d,9439b19c-598f-4cc2-8f3f-81abcce9fd14,com.sec.android.app.shealth,km/h,,5.0,1,0079a753-260c-43a5-85e1-7bc4bc39fd4f,
,,2023-07-08 22:35:32.862,-30.048985,,130.SE,Encoberto,,1,TWC,2023-07-08 22:49:56.289,2023-07-08 22:49:56.289,1,-51.22927,17.0,92,UTC-0300,dFCfDPMS7d,b69ab25e-b5c0-4e67-b799-2c83def6d6aa,com.sec.android.app.shealth,km/h,,11.0,3,804cd049-35e9-4d1c-b77d-941c1c873e6d,
,,2023-08-03 02:19:58.496,-30.047783,,300.ONO,Limpo,,1,TWC,2023-08-03 02:28:33.746,2023-08-03 02:28:33.746,1,-51.214447,17.0,96,UTC-0300,dFCfDPMS7d,f626cc94-33e6-431a-8657-e4b302d53f0d,com.sec.android.app.shealth,km/h,,3.0,18,e035ba96-6a1f-4c89-95e4-df4064b2d650,
,,2023-05-13 18:39:43.747,-30.031712,,290.ONO,Limpo,,1,TWC,2023-05-13 22:48:29.930,2023-05-13 22:48:29.930,1,-51.210773,21.0,52,UTC-0300,dFCfDPMS7d,aabecc13-893b-4e03-8238-f5754d685815,com.sec.android.app.shealth,km/h,,14.0,1,1a9c190b-01c4-4ad4-b687-2083648e817b,
,,2023-06-07 21:33:57.873,-30.031668,,220.SO,Limpo,,1,TWC,2023-06-07 21:40:28.895,2023-06-07 21:40:28.895,1,-51.210815,21.0,79,UTC-0300,dFCfDPMS7d,ff3159ab-6dad-4185-958d-e387d65d4fca,com.sec.android.app.shealth,km/h,,8.0,18,5d7b668a-9abb-485e-9669-c0cc7f700c2d,
,,2023-07-24 21:29:47.315,-30.032852,,130.SE,Garoa fraca,,1,TWC,2023-07-24 21:41:59.801,2023-07-24 21:41:59.801,1,-51.217133,17.0,96,UTC-0300,dFCfDPMS7d,b5f60872-950c-4b94-9eb8-5c3a6b7c4a45,com.sec.android.app.shealth,km/h,,16.0,5,a6e4e172-f913-4bf9-a97a-38798d311daa,
,,2023-08-21 19:46:52.162,-30.031748,,290.ONO,Limpo,,1,TWC,2023-08-21 20:03:17.429,2023-08-21 20:03:17.429,1,-51.211624,24.0,58,UTC-0300,dFCfDPMS7d,06d987c0-8034-41d0-bb5d-548d8896ef09,com.sec.android.app.shealth,km/h,,10.0,1,0bcd4c4b-13c7-451b-b415-618c945c2b71,
,,2023-05-28 19:44:13.405,-30.032562,,160.SSE,Encoberto,,1,TWC,2023-05-28 20:22:10.659,2023-05-28 20:22:10.659,1,-51.210865,18.0,55,UTC-0300,dFCfDPMS7d,79e5eda3-7c10-42e6-a197-dfc857fe9041,com.sec.android.app.shealth,km/h,,14.0,3,13045990-4eff-4a79-9cc9-eb19bf172da0,
,,2023-09-10 21:41:26.836,-30.035475,,100.E,Limpo,,1,TWC,2023-09-10 21:54:11.708,2023-09-10 21:54:11.708,1,-51.209755,22.0,81,UTC-0300,dFCfDPMS7d,922aba5e-2161-4b11-843f-f52f8c00359a,com.sec.android.app.shealth,km/h,,14.0,18,f5beaf9e-ad5f-4811-b634-77c7c9d30b2e,
,,2023-08-15 20:21:27.021,-30.031574,,90.E,Limpo,,1,TWC,2023-08-15 22:03:48.635,2023-08-15 22:03:48.635,1,-51.20978,24.0,51,UTC-0300,dFCfDPMS7d,e0283cfd-ebf1-44b6-900e-7dc925876d85,com.sec.android.app.shealth,km/h,,14.0,1,fd4b2832-a5ee-49cf-b4b2-b1bfd7bfb797,
0.0,0,2016-08-05 15:18:36.141,-29.7678,,NO. 315.0,Céu Limpo,0,0,AccuWeather,2016-08-05 15:18:36.159,2016-08-05 15:18:36.159,1,-51.137375,79.0,50,UTC-0300,f1/7zwjou1,22e53d60-4ea8-427a-948b-2cfa4b9eff34,com.sec.android.app.shealth,mi/h,0,6.9,1,8fdbd7fb-a3ae-4e98-b0de-14ce21e07bd0,
,0,2017-07-15 16:47:45.452,-29.379894,,NNO. 338.0,Sol encoberto,0,0,AccuWeather,2017-07-15 16:47:45.460,2017-07-15 16:47:45.460,1,-50.874325,75.0,44,UTC-0300,n2OTyB17mi,f76dab9d-461a-4f34-ad44-4174b3f9b3d6,com.sec.android.app.shealth,mi/h,0,10.2,4,1c7e08e0-f154-4323-8c89-9aef713498d1,
,0,2018-09-18 23:22:26.661,-30.056175,,ONO. 300,Limpo,0,1,TWC,2018-09-18 23:22:26.663,2018-09-18 23:22:26.663,1,-51.171947,19.0,85,UTC-0300,zjIwstRrv1,5f4e85ba-ff19-4b15-88ad-79614fedf4b2,com.sec.android.app.shealth,km/h,0,8.0,18,a3eb1004-b3e5-43f7-a2b6-ba1f6aadac50,
,0,2017-06-20 16:08:44.653,-30.029009,,NO. 315.0,Céu Limpo,0,0,AccuWeather,2017-06-20 16:08:44.656,2017-06-20 16:08:44.656,1,-51.2281,55.0,70,UTC-0300,n2OTyB17mi,ac775045-22cc-46bd-83d7-adb9dac23e38,com.sec.android.app.shealth,mi/h,0,1.7,1,002868a3-7eb4-4861-8cf2-2a574fc08ca6,
,0,2019-07-18 03:40:14.675,-30.049482,,E. 80,Limpo,0,1,TWC,2019-07-18 03:40:14.677,2019-07-18 03:40:14.677,1,-51.228973,12.0,96,UTC-0300,zjIwstRrv1,28cbf6c0-e086-4915-a6d2-e12ce9190f0c,com.sec.android.app.shealth,km/h,0,11.0,18,33143ab4-ed09-4c75-92c3-835c13728d28,
,0,2018-02-07 22:26:13.424,-29.767675,,NE. 50,Limpo,0,1,TWC,2018-02-07 22:26:13.430,2018-02-07 22:26:13.430,1,-50.021446,24.0,81,UTC-0200,n2OTyB17mi,0a059d45-9429-48da-9d5e-5d4509d301c7,com.sec.android.app.shealth,km/h,0,21.0,18,0e888a21-5161-4b08-abff-770e0b308a43,
0.0,0,2017-01-12 12:27:57.543,-29.740938,,E. 90.0,Parcialmente nublado,0,0,AccuWeather,2017-01-12 12:27:57.553,2017-01-12 12:27:57.553,1,-50.0247,76.0,74,UTC-0200,n2OTyB17mi,f4764675-1e28-4965-b840-c33dc263c7cb,com.sec.android.app.shealth,mi/h,0,5.6,4,1e456ad9-ce36-4cf3-a216-be0871df9e18,
,0,2019-08-19 17:05:09.366,-30.07275,,SSE. 160,Encoberto,0,1,TWC,2019-08-19 17:05:09.373,2019-08-19 17:05:09.373,1,-51.12061,14.0,55,UTC-0300,zjIwstRrv1,489d621f-8fb1-4f12-aa2c-24fc338806f3,com.sec.android.app.shealth,km/h,0,10.0,3,176f92d8-0039-4961-af93-6d6f8dce03ae,
,0,2018-05-24 21:22:22.791,-30.026129,,SE. 130,Limpo,0,1,TWC,2018-05-24 21:22:22.795,2018-05-24 21:22:22.795,1,-51.228443,13.0,74,UTC-0300,n2OTyB17mi,1148076e-9628-4938-9203-7164e17c80cb,com.sec.android.app.shealth,km/h,0,2.0,18,46040cf4-10dc-408b-8a06-eefa3b2e543f,
,0,2018-01-03 21:47:58.524,-29.76107,,SSO. 200,Parcial. nublado,0,1,TWC,2018-01-03 21:47:58.529,2018-01-03 21:47:58.529,1,-50.01624,25.0,70,UTC-0200,n2OTyB17mi,3094555d-e011-4989-9129-685a909c3b3c,com.sec.android.app.shealth,km/h,0,13.0,2,f89dc007-19f1-4e95-9068-69074e4707db,
0.0,0,2017-01-24 00:25:07.006,-29.761303,,NE. 45.0,Algumas nuvens,0,0,AccuWeather,2017-01-24 00:25:07.009,2017-01-24 00:25:07.009,1,-50.01704,78.0,80,UTC-0200,n2OTyB17mi,dbec806a-82ad-4088-a7f5-308283d03b26,com.sec.android.app.shealth,mi/h,0,8.2,11,b4120e8f-2007-4234-93bc-c56aa3276758,
,0,2019-08-23 17:19:31.934,-30.030546,,S. 180,Encoberto,0,1,TWC,2019-08-23 17:19:31.942,2019-08-23 17:19:31.942,1,-51.210625,17.0,63,UTC-0300,zjIwstRrv1,5e32b0e6-f436-4c3f-b5a1-d4e6c76fc46a,com.sec.android.app.shealth,km/h,0,13.0,3,009643db-fc03-42be-9433-6628b77e2c0a,
,0,2019-09-25 12:54:29.762,-30.072313,,NNO. 340,Limpo,0,1,TWC,2019-09-25 12:54:29.773,2019-09-25 12:54:29.773,1,-51.120255,17.0,78,UTC-0300,zjIwstRrv1,9745d1da-9a41-4ba8-a931-3c6a9ecd34f1,com.sec.android.app.shealth,km/h,0,10.0,1,1811840f-3a03-417b-90fe-d2b60b8302d0,
,0,2019-08-06 13:21:22.036,38.796684,,ONO. 300,Encoberto,0,1,TWC,2019-08-06 13:21:22.041,2019-08-06 13:21:22.041,1,-9.390532,23.0,71,UTC+0100,zjIwstRrv1,3238e774-0e84-44b7-8366-abdab9f98248,com.sec.android.app.shealth,km/h,0,23.0,3,e1a3238e-f70f-4d36-9c64-570170aaa952,
,0,2019-06-17 16:03:39.478,-30.056877,,ENE. 60,Limpo,0,1,TWC,2019-06-17 16:03:39.485,2019-06-17 16:03:39.485,1,-51.166546,22.0,78,UTC-0300,zjIwstRrv1,c84952ee-6255-42b3-b839-28b14f161bfc,com.sec.android.app.shealth,km/h,0,8.0,1,0a33bd59-09c6-4f25-8b70-ec40f5eba1fc,
,0,2018-04-15 12:44:46.847,-29.160362,,ONO. 300,Encoberto,0,1,TWC,2018-04-15 12:44:46.850,2018-04-15 12:44:46.850,1,-51.147053,16.0,85,UTC-0300,n2OTyB17mi,72930350-252b-42ef-99d2-1de42c336914,com.sec.android.app.shealth,km/h,0,11.0,3,84bb44a3-b0ae-4778-a185-05b0c68bbc29,
0.0,0,2017-02-04 21:24:27.493,-29.901812,,NE. 45.0,Pouco nublado,0,0,AccuWeather,2017-02-04 21:24:27.498,2017-02-04 21:24:27.498,1,-50.091717,81.0,83,UTC-0200,n2OTyB17mi,d773ad7e-7af7-4a3f-b250-989a86519146,com.sec.android.app.shealth,mi/h,0,8.6,1,a898b81d-4382-439c-9d7a-e705b6a21f36,
,0,2019-02-13 21:21:50.513,-30.03271,,ESE. 110,Limpo,0,1,TWC,2019-02-13 21:21:50.515,2019-02-13 21:21:50.515,1,-51.211308,24.0,62,UTC-0200,zjIwstRrv1,4a1a634f-e6c9-4355-bc3d-3191e3dd80a2,com.sec.android.app.shealth,km/h,0,23.0,1,4e40f50b-e5c5-4ad9-9a90-5d738e539e5a,
,0,2018-09-25 20:32:31.425,-30.067122,,ESE. 110,Chuva fraca,0,1,TWC,2018-09-25 20:32:31.427,2018-09-25 20:32:31.427,1,-51.12055,19.0,96,UTC-0300,zjIwstRrv1,a836022c-b568-4767-a196-969e94a9d262,com.sec.android.app.shealth,km/h,0,16.0,5,c2226f37-7d3c-47de-ac38-106c8557fdbd,
,0,2019-08-29 17:44:47.181,-30.072264,,NNO. 340,Limpo,0,1,TWC,2019-08-29 17:44:47.183,2019-08-29 17:44:47.183,1,-51.120274,31.0,38,UTC-0300,zjIwstRrv1,f6912ac5-2e5a-4f39-a69a-d691d239072b,com.sec.android.app.shealth,km/h,0,11.0,1,85e09ca8-7012-4002-8aed-b7224833cd4b,
,0,2019-02-21 00:48:43.587,-30.030508,,E. 90,Limpo,0,1,TWC,2019-02-21 00:48:43.592,2019-02-21 00:48:43.592,1,-51.210716,25.0,76,UTC-0300,zjIwstRrv1,90886ef4-163d-4909-8a34-5cd4cf7e53da,com.sec.android.app.shealth,km/h,0,18.0,18,de7a302b-6fca-47bb-8abb-0329453cbc58,
,0,2019-08-04 23:16:43.398,38.749847,,NNO. 330,Limpo,0,1,TWC,2019-08-04 23:16:43.400,2019-08-04 23:16:43.400,1,-9.204211,18.0,80,UTC+0100,zjIwstRrv1,4e33ce87-666b-43d3-9830-2a64c76e1eb7,com.sec.android.app.shealth,km/h,0,18.0,18,61b47c2f-928d-4b9a-9faa-617df1550387,
,0,2019-04-17 21:50:07.024,-30.033531,,SSE. 150,Encoberto,0,1,TWC,2019-04-17 21:50:07.026,2019-04-17 21:50:07.026,1,-51.21119,21.0,73,UTC-0300,zjIwstRrv1,22b0e317-dfd3-41d8-8a46-155058820b14,com.sec.android.app.shealth,km/h,0,11.0,3,ea492336-b799-407c-aeb5-d91f703ed45c,
,0,2019-09-05 02:53:57.824,-30.059244,,SE. 140,Limpo,0,1,TWC,2019-09-05 02:53:57.987,2019-09-05 02:53:57.987,1,-51.22676,10.0,70,UTC-0300,zjIwstRrv1,df5714db-737a-4420-bc5a-9b986ef538ce,com.sec.android.app.shealth,km/h,0,13.0,18,be3082f2-39e3-480e-85df-7961f9bd6758,
,0,2018-11-16 20:54:39.493,-30.030668,,SE. 140,Limpo,0,1,TWC,2018-11-16 20:54:39.494,2018-11-16 20:54:39.494,1,-51.210552,26.0,63,UTC-0200,zjIwstRrv1,76ebbc2e-947b-4310-b5cf-a947c68d21d3,com.sec.android.app.shealth,km/h,0,24.0,1,4fc6460b-fca1-42b3-b61d-ba43dff835c0,
,0,2019-09-06 15:10:19.460,-30.067186,,ESE. 110,Limpo,0,1,TWC,2019-09-06 15:10:19.464,2019-09-06 15:10:19.464,1,-51.1207,19.0,61,UTC-0300,zjIwstRrv1,d3484fb7-255b-4312-8f4b-aa2ee8b61128,com.sec.android.app.shealth,km/h,0,13.0,1,f466f6fb-5fd9-471e-8389-5ba8e2cd08ce,
,0,2018-02-05 23:29:22.099,-29.767271,,NE. 40,Limpo,0,1,TWC,2018-02-05 23:29:22.135,2018-02-05 23:29:22.135,1,-50.022133,23.0,79,UTC-0200,n2OTyB17mi,8d763b5d-2e44-432e-83bd-16ce90721ce9,com.sec.android.app.shealth,km/h,0,23.0,18,6f26ef20-e431-47d3-b331-9a0bd2106263,
,0,2018-07-18 13:43:04.552,-30.033205,,ESE. 110,Limpo,0,1,TWC,2018-07-18 13:43:04.554,2018-07-18 13:43:04.554,1,-51.20435,21.0,89,UTC-0300,n2OTyB17mi,8ae3b9b8-9dbd-4d28-bdd7-ce6152f1bf3f,com.sec.android.app.shealth,km/h,0,8.0,1,964edc50-9c34-4130-adc9-16cb2d371a92,
,0,2018-02-18 15:03:56.609,38.71701,,NE. 40,Limpo,0,1,TWC,2018-02-18 15:03:56.612,2018-02-18 15:03:56.612,1,-9.135801,17.0,39,UTC+0000,n2OTyB17mi,2d4199b3-374c-4a08-adb6-17c0d673c2a8,com.sec.android.app.shealth,km/h,0,23.0,1,fa6ac040-6b23-456c-9d13-e904ac1bdc28,
,0,2018-11-30 10:21:10.895,-30.04012,,ENE. 70,Parcial. nublado,0,1,TWC,2018-11-30 10:21:10.907,2018-11-30 10:21:10.907,1,-51.207684,22.0,92,UTC-0200,zjIwstRrv1,bcac453f-b8fd-4195-a953-81302c487756,com.sec.android.app.shealth,km/h,0,13.0,2,642a2182-531d-4cf7-9ae1-b9b6434627ce,
,0,2019-08-23 15:06:56.833,-30.06715,,SE. 140,Encoberto,0,1,TWC,2019-08-23 15:06:56.840,2019-08-23 15:06:56.840,1,-51.12066,15.0,72,UTC-0300,zjIwstRrv1,b232b3f0-a7c1-49a0-b54c-9a898c7986f6,com.sec.android.app.shealth,km/h,0,11.0,3,833b0174-b1bc-489c-8daa-08c059e4a237,
0.0,0,2017-01-10 20:32:38.893,-30.038702,,ONO. 293.0,Parcialmente nublado,0,0,AccuWeather,2017-01-10 20:32:38.895,2017-01-10 20:32:38.895,1,-51.202625,84.0,61,UTC-0200,n2OTyB17mi,5c3c43b2-7565-44c9-a66a-1ea789a98e26,com.sec.android.app.shealth,mi/h,0,11.5,4,03b70ece-d0ca-40c7-a2b5-642da6c856f9,
,0,2019-02-11 10:22:49.183,-30.040106,,E. 90,Limpo,0,1,TWC,2019-02-11 10:22:49.186,2019-02-11 10:22:49.186,1,-51.207653,25.0,87,UTC-0200,zjIwstRrv1,4574703b-bbc8-4d0a-bb23-4bb3963164a2,com.sec.android.app.shealth,km/h,0,3.0,1,22495a1b-3e3f-438f-9b1c-d07d18ef1ffa,
,0,2019-01-09 15:28:13.170,-30.039944,,O. 280,Encoberto,0,1,TWC,2019-01-09 15:28:13.173,2019-01-09 15:28:13.173,1,-51.207664,28.0,73,UTC-0200,zjIwstRrv1,b01e15ef-00db-4eac-b2e3-1b9e9af37a9b,com.sec.android.app.shealth,km/h,0,26.0,3,14f916fb-15eb-4f81-8a7d-ccd66fbb09b6,
,0,2019-08-26 16:40:20.801,-30.070553,,ONO. 300,Limpo,0,1,TWC,2019-08-26 16:40:21.811,2019-08-26 16:40:21.811,1,-51.11724,22.0,46,UTC-0300,zjIwstRrv1,6008cd2c-da5e-4315-92b3-2144fc41ca7b,com.sec.android.app.shealth,km/h,0,16.0,1,834b9a10-571b-4573-a1ab-4880d84a0ff5,
,0,2019-09-22 20:30:59.415,-30.030567,,SSE. 160,Limpo,0,1,TWC,2019-09-22 20:30:59.417,2019-09-22 20:30:59.417,1,-51.210617,17.0,41,UTC-0300,zjIwstRrv1,eeffab96-3e47-4957-a4a5-bcbc1fcc5779,com.sec.android.app.shealth,km/h,0,24.0,1,935c2760-17b2-4d2c-8200-573be0c1fefc,
,0,2017-09-08 15:24:30.080,-29.796047,,S. 180.0,Parcialmente nublado,0,0,AccuWeather,2017-09-08 15:24:30.124,2017-09-08 15:24:30.124,1,-51.153713,79.0,64,UTC-0300,n2OTyB17mi,66c87eab-4dc3-4a0f-9326-798b4feb74e0,com.sec.android.app.shealth,mi/h,0,8.1,4,27fb88a9-29f7-4ddc-8feb-28dae8d50df4,
,0,2019-08-06 17:24:24.663,38.797375,,N. 350,Limpo,0,1,TWC,2019-08-06 17:24:25.324,2019-08-06 17:24:25.324,1,-9.385868,23.0,71,UTC+0100,zjIwstRrv1,138c9144-6c42-409b-8579-482f27487e83,com.sec.android.app.shealth,km/h,0,24.0,1,b014cb28-892a-4be1-affa-8e7d7d913d85,
,0,2019-08-04 19:43:41.880,38.767567,,NNO. 330,Ensolarado,0,1,TWC,2019-08-04 19:43:41.884,2019-08-04 19:43:41.884,1,-9.095705,21.0,67,UTC+0100,zjIwstRrv1,64755b55-3393-4007-a76d-ffbde6b86db0,com.sec.android.app.shealth,km/h,0,23.0,1,e3be7fe4-6764-406d-9853-3107e7695921,
,0,2019-06-11 15:33:17.661,-30.067127,,NNO. 330,Limpo,0,1,TWC,2019-06-11 15:33:17.667,2019-06-11 15:33:17.667,1,-51.12065,23.0,64,UTC-0300,zjIwstRrv1,2acb586c-3a52-43a1-82fb-5707717125a9,com.sec.android.app.shealth,km/h,0,3.0,1,6b93aacc-ac23-44f9-973b-f701d7383313,
,0,2018-10-25 23:36:58.933,-30.03064,,ESE. 120,Parcial. nublado,0,1,TWC,2018-10-25 23:36:58.938,2018-10-25 23:36:58.938,1,-51.210556,22.0,80,UTC-0300,zjIwstRrv1,6fd1835c-a542-4e1f-ab3a-e6485619a977,com.sec.android.app.shealth,km/h,0,16.0,19,24fc1fd1-98e2-4b4a-849b-f03055c4b59c,
,0,2019-06-13 17:03:34.960,-30.07266,,NNO. 340,Limpo,0,1,TWC,2019-06-13 17:03:34.963,2019-06-13 17:03:34.963,1,-51.12063,28.0,55,UTC-0300,zjIwstRrv1,5e41a147-5a66-42a4-9a61-d2d8cfe6d73c,com.sec.android.app.shealth,km/h,0,11.0,1,a799ea95-4d11-4b01-901b-02df6eb961b1,
,0,2018-11-21 20:51:05.989,-30.030704,,E. 100,Limpo,0,1,TWC,2018-11-21 20:51:05.991,2018-11-21 20:51:05.991,1,-51.210552,27.0,54,UTC-0200,zjIwstRrv1,8d49667d-a295-4207-90bd-97e875671ced,com.sec.android.app.shealth,km/h,0,27.0,1,2657364f-3439-4268-8f7d-abd986712c91,
