com.samsung.shealth.tracker.pedometer_day_summary,6233003,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
11028,3de3b73a-060c-4429-bd75-3ff45d8541f8.binning_data.json,5396291,8500,224,2019-05-30 03:00:23.647,com.sec.android.app.shealth,2019-05-30 03:00:23.647,,3.7777777,8384.8,464.92996,10804,zjIwstRrv1,com.sec.android.app.shealth,1291,3de3b73a-060c-4429-bd75-3ff45d8541f8.achievement.json,3de3b73a-060c-4429-bd75-3ff45d8541f8,1559088000000,
6733,8458f9d6-7bfc-493c-bab8-e0e0c8afa3ef.binning_data.json,3167226,8500,153,2019-07-12 02:42:24.691,com.sec.android.app.shealth,2019-07-11 04:20:13.921,8458f9d6-7bfc-493c-bab8-e0e0c8afa3ef.source_info.json,1.6499922,5225.9,292.95996,6580,VfS0qUERdZ,com.sec.android.app.shealth,0,8458f9d6-7bfc-493c-bab8-e0e0c8afa3ef.achievement.json,8458f9d6-7bfc-493c-bab8-e0e0c8afa3ef,1562803200000,
8912,537493a8-bb77-4f37-9e47-5de51519520f.binning_data.json,4659226,8500,92,2019-05-09 03:00:23.235,com.sec.android.app.shealth,2019-05-09 03:00:23.235,,3.1944444,6798.27,375.68,8820,zjIwstRrv1,com.sec.android.app.shealth,1058,537493a8-bb77-4f37-9e47-5de51519520f.achievement.json,537493a8-bb77-4f37-9e47-5de51519520f,1557273600000,
8985,a517a876-f398-4d46-a86d-74b0c5482d55.binning_data.json,4521299,8500,72,2019-08-23 01:44:12.763,com.sec.android.app.shealth,2019-08-22 09:28:14.839,a517a876-f398-4d46-a86d-74b0c5482d55.source_info.json,1.502327,6792.4697,376.84998,8913,VfS0qUERdZ,com.sec.android.app.shealth,0,a517a876-f398-4d46-a86d-74b0c5482d55.achievement.json,a517a876-f398-4d46-a86d-74b0c5482d55,1566432000000,
9334,8d6357a4-3af5-43d8-8f0f-88a9fc061590.binning_data.json,4529299,8500,300,2019-08-29 03:00:25.097,com.sec.android.app.shealth,2019-08-28 09:38:55.891,,5.1111116,7123.7,413.00998,9034,zjIwstRrv1,com.sec.android.app.shealth,1149,8d6357a4-3af5-43d8-8f0f-88a9fc061590.achievement.json,8d6357a4-3af5-43d8-8f0f-88a9fc061590,1566950400000,
3065,ed772ab1-432d-40fb-9127-72d7274d282c.binning_data.json,1515358,8500,99,2019-09-09 03:25:00.836,com.sec.android.app.shealth,2019-09-08 03:06:57.318,,3.4444444,2453.49,130.54999,2966,zjIwstRrv1,com.sec.android.app.shealth,0,ed772ab1-432d-40fb-9127-72d7274d282c.achievement.json,ed772ab1-432d-40fb-9127-72d7274d282c,1567900800000,
1554,8029d50a-744e-468b-a204-afc9a6bb6152.binning_data.json,898517,8500,0,2019-10-07 03:00:02.213,com.sec.android.app.shealth,2019-10-07 03:00:02.213,,1.8611113,1124.15,64.85,1554,yfgkJHa6g4,com.sec.android.app.shealth,0,8029d50a-744e-468b-a204-afc9a6bb6152.achievement.json,8029d50a-744e-468b-a204-afc9a6bb6152,1570320000000,
6372,d8b6e105-083e-4340-9a74-d2a2d2eee018.binning_data.json,3171267,8500,142,2019-06-19 01:39:54.664,com.sec.android.app.shealth,2019-06-18 09:37:20.386,d8b6e105-083e-4340-9a74-d2a2d2eee018.source_info.json,1.5541294,4928.5596,268.52997,6230,VfS0qUERdZ,com.sec.android.app.shealth,0,d8b6e105-083e-4340-9a74-d2a2d2eee018.achievement.json,d8b6e105-083e-4340-9a74-d2a2d2eee018,1560816000000,
2244,ae1a9c27-0ca7-474b-a3fc-2afc79ac4cd0.binning_data.json,1129226,8500,17,2019-04-01 03:00:49.982,com.sec.android.app.shealth,2019-04-01 03:00:49.982,,2.8611112,1773.71,93.32,2227,zjIwstRrv1,com.sec.android.app.shealth,0,ae1a9c27-0ca7-474b-a3fc-2afc79ac4cd0.achievement.json,ae1a9c27-0ca7-474b-a3fc-2afc79ac4cd0,1553990400000,
12948,85802abb-e8a1-4a9b-8862-cd075c7e070a.binning_data.json,6334097,8500,463,2019-03-15 03:01:06.588,com.sec.android.app.shealth,2019-03-15 03:01:06.588,,6.9444447,10277.149,555.57996,12485,zjIwstRrv1,com.sec.android.app.shealth,1718,85802abb-e8a1-4a9b-8862-cd075c7e070a.achievement.json,85802abb-e8a1-4a9b-8862-cd075c7e070a,1552521600000,
9461,4084e423-76df-4bc8-9d21-71dcaa58ae61.binning_data.json,5211793,8500,0,2019-10-08 01:29:39.349,com.sec.android.app.shealth,2019-10-07 03:09:11.016,4084e423-76df-4bc8-9d21-71dcaa58ae61.source_info.json,1.3354788,6960.2397,402.68994,9461,VfS0qUERdZ,com.sec.android.app.shealth,0,4084e423-76df-4bc8-9d21-71dcaa58ae61.achievement.json,4084e423-76df-4bc8-9d21-71dcaa58ae61,1570406400000,
7003,e3094df1-8126-401e-af7f-bd1a29f1a17f.binning_data.json,3352521,8500,234,2019-03-08 03:00:14.296,com.sec.android.app.shealth,2019-03-08 03:00:14.296,,6.9444447,5580.0,310.59998,6769,zjIwstRrv1,com.sec.android.app.shealth,0,e3094df1-8126-401e-af7f-bd1a29f1a17f.achievement.json,e3094df1-8126-401e-af7f-bd1a29f1a17f,1551916800000,
1329,82c8a224-5845-46ce-a6b6-63ae3ad397c8.binning_data.json,664371,8500,5,2019-07-15 03:00:24.022,com.sec.android.app.shealth,2019-07-15 03:00:24.022,,3.2222226,1041.0,54.86,1324,zjIwstRrv1,com.sec.android.app.shealth,0,82c8a224-5845-46ce-a6b6-63ae3ad397c8.achievement.json,82c8a224-5845-46ce-a6b6-63ae3ad397c8,1563062400000,
5996,856d653a-33f9-4ac6-93e3-affc5f304e35.binning_data.json,3094215,8500,14,2019-05-15 03:00:20.620,com.sec.android.app.shealth,2019-05-15 03:00:20.620,,4.5000005,4514.11,249.86998,5982,zjIwstRrv1,com.sec.android.app.shealth,0,856d653a-33f9-4ac6-93e3-affc5f304e35.achievement.json,856d653a-33f9-4ac6-93e3-affc5f304e35,1557792000000,
1725,ea1ce86c-bee9-4d82-878d-6383d2f756c6.binning_data.json,764049,8500,175,2019-04-28 02:19:05.210,com.sec.android.app.shealth,2019-04-27 12:25:02.332,ea1ce86c-bee9-4d82-878d-6383d2f756c6.source_info.json,1.9659072,1502.05,85.64,1550,VfS0qUERdZ,com.sec.android.app.shealth,0,ea1ce86c-bee9-4d82-878d-6383d2f756c6.achievement.json,ea1ce86c-bee9-4d82-878d-6383d2f756c6,1556323200000,
9461,cf084f16-65b8-44bc-852b-76556ca65292.binning_data.json,5211725,8500,0,2019-10-08 09:07:33.778,com.sec.android.app.shealth,2019-10-08 09:07:33.778,,1.6178943,6960.2397,402.68994,9461,yfgkJHa6g4,com.sec.android.app.shealth,2387,cf084f16-65b8-44bc-852b-76556ca65292.achievement.json,cf084f16-65b8-44bc-852b-76556ca65292,1570406400000,
14747,fd7e021c-c590-478e-a7e7-6cf090b6a672.binning_data.json,7258212,8500,244,2019-06-11 01:48:52.286,com.sec.android.app.shealth,2019-06-10 09:34:29.927,fd7e021c-c590-478e-a7e7-6cf090b6a672.source_info.json,1.5335883,11131.11,631.89996,14503,VfS0qUERdZ,com.sec.android.app.shealth,0,fd7e021c-c590-478e-a7e7-6cf090b6a672.achievement.json,fd7e021c-c590-478e-a7e7-6cf090b6a672,1560124800000,
12948,9ee0ce75-23ae-4d19-9f09-18e090b79186.binning_data.json,6334207,8500,463,2019-03-15 01:55:05.863,com.sec.android.app.shealth,2019-03-14 09:35:21.804,9ee0ce75-23ae-4d19-9f09-18e090b79186.source_info.json,1.6224838,10277.149,555.57996,12485,VfS0qUERdZ,com.sec.android.app.shealth,0,9ee0ce75-23ae-4d19-9f09-18e090b79186.achievement.json,9ee0ce75-23ae-4d19-9f09-18e090b79186,1552521600000,
1248,2f04bc2d-b0f5-465e-b6d9-688cc90ba194.binning_data.json,633224,8500,13,2019-02-25 02:52:02.955,com.sec.android.app.shealth,2019-02-24 12:35:02.253,2f04bc2d-b0f5-465e-b6d9-688cc90ba194.source_info.json,1.5981693,1011.99994,52.179993,1235,VfS0qUERdZ,com.sec.android.app.shealth,0,2f04bc2d-b0f5-465e-b6d9-688cc90ba194.achievement.json,2f04bc2d-b0f5-465e-b6d9-688cc90ba194,1550966400000,
5182,385ec1d3-9508-4e32-864a-b8b15030e169.binning_data.json,2282805,8500,718,2019-06-03 02:16:17.695,com.sec.android.app.shealth,2019-06-02 03:33:59.291,385ec1d3-9508-4e32-864a-b8b15030e169.source_info.json,1.9633517,4481.95,290.31,4464,VfS0qUERdZ,com.sec.android.app.shealth,0,385ec1d3-9508-4e32-864a-b8b15030e169.achievement.json,385ec1d3-9508-4e32-864a-b8b15030e169,1559433600000,
1403,2d653370-07fe-4f9f-be01-f0bdde457a2e.binning_data.json,712402,8500,20,2019-05-05 03:02:36.546,com.sec.android.app.shealth,2019-05-05 03:02:36.546,,2.1992352,1086.6,56.619995,1383,zjIwstRrv1,com.sec.android.app.shealth,0,2d653370-07fe-4f9f-be01-f0bdde457a2e.achievement.json,2d653370-07fe-4f9f-be01-f0bdde457a2e,1556928000000,
2850,bae24b78-6a1c-4d94-b9c3-10e50bf9a7e2.binning_data.json,1510275,8500,5,2019-09-01 01:54:08.999,com.sec.android.app.shealth,2019-08-31 03:12:49.897,bae24b78-6a1c-4d94-b9c3-10e50bf9a7e2.source_info.json,1.4358776,2168.57,116.88,2845,VfS0qUERdZ,com.sec.android.app.shealth,0,bae24b78-6a1c-4d94-b9c3-10e50bf9a7e2.achievement.json,bae24b78-6a1c-4d94-b9c3-10e50bf9a7e2,1567209600000,
8668,7bb27092-d6ee-4550-8008-87bcc36358ee.binning_data.json,4729627,8500,15,2019-10-09 01:16:33.573,com.sec.android.app.shealth,2019-10-08 09:38:48.116,7bb27092-d6ee-4550-8008-87bcc36358ee.source_info.json,1.3543645,6405.64,377.00995,8653,VfS0qUERdZ,com.sec.android.app.shealth,0,7bb27092-d6ee-4550-8008-87bcc36358ee.achievement.json,7bb27092-d6ee-4550-8008-87bcc36358ee,1570492800000,
27201,846336b3-8765-4b81-a8b8-eb4135c30b6d.binning_data.json,13180517,8500,193,2019-08-06 22:49:01.085,com.sec.android.app.shealth,2019-08-05 23:43:26.364,846336b3-8765-4b81-a8b8-eb4135c30b6d.source_info.json,1.4903184,19643.17,1198.3599,27008,VfS0qUERdZ,com.sec.android.app.shealth,0,846336b3-8765-4b81-a8b8-eb4135c30b6d.achievement.json,846336b3-8765-4b81-a8b8-eb4135c30b6d,1565049600000,
9105,c2322389-cd0f-4248-b4ba-9a1a27a3451c.binning_data.json,4427538,8500,276,2019-07-05 03:00:26.845,com.sec.android.app.shealth,2019-07-05 03:00:26.845,,6.9444447,7157.94,396.94995,8829,zjIwstRrv1,com.sec.android.app.shealth,0,c2322389-cd0f-4248-b4ba-9a1a27a3451c.achievement.json,c2322389-cd0f-4248-b4ba-9a1a27a3451c,1562198400000,
8912,93eeb5a6-da56-4c2d-be7b-377c7c3fb9e6.binning_data.json,4659299,8500,92,2019-05-09 02:25:08.908,com.sec.android.app.shealth,2019-05-08 08:57:32.647,93eeb5a6-da56-4c2d-be7b-377c7c3fb9e6.source_info.json,1.4590756,6798.27,375.68,8820,VfS0qUERdZ,com.sec.android.app.shealth,0,93eeb5a6-da56-4c2d-be7b-377c7c3fb9e6.achievement.json,93eeb5a6-da56-4c2d-be7b-377c7c3fb9e6,1557273600000,
8668,a0d17b43-f845-4a72-a7e1-2079efe3537e.binning_data.json,4729561,8500,15,2019-10-09 03:00:02.039,com.sec.android.app.shealth,2019-10-09 03:00:02.039,,2.2777777,6405.64,377.00995,8653,yfgkJHa6g4,com.sec.android.app.shealth,2542,a0d17b43-f845-4a72-a7e1-2079efe3537e.achievement.json,a0d17b43-f845-4a72-a7e1-2079efe3537e,1570492800000,
7796,0b70afd0-7ad9-44b1-849f-57848454b6e3.binning_data.json,3903857,8500,110,2019-06-13 01:57:44.783,com.sec.android.app.shealth,2019-06-12 09:37:08.846,0b70afd0-7ad9-44b1-849f-57848454b6e3.source_info.json,1.5271792,5961.89,325.61996,7686,VfS0qUERdZ,com.sec.android.app.shealth,0,0b70afd0-7ad9-44b1-849f-57848454b6e3.achievement.json,0b70afd0-7ad9-44b1-849f-57848454b6e3,1560297600000,
10451,dc734e7d-b6d0-46be-8978-c37d788d1d45.binning_data.json,4732108,8500,864,2019-07-30 22:32:16.325,com.sec.android.app.shealth,2019-07-29 23:09:16.715,dc734e7d-b6d0-46be-8978-c37d788d1d45.source_info.json,1.8212196,8618.21,512.38,9587,VfS0qUERdZ,com.sec.android.app.shealth,0,dc734e7d-b6d0-46be-8978-c37d788d1d45.achievement.json,dc734e7d-b6d0-46be-8978-c37d788d1d45,1564444800000,
8985,89952723-c71a-4008-8b39-f66564aa8309.binning_data.json,4521217,8500,72,2019-08-23 01:43:59.285,com.sec.android.app.shealth,2019-08-22 09:32:38.405,,5.6388893,6792.4697,376.84998,8913,zjIwstRrv1,com.sec.android.app.shealth,2392,89952723-c71a-4008-8b39-f66564aa8309.achievement.json,89952723-c71a-4008-8b39-f66564aa8309,1566432000000,
11288,7bc60353-8e6c-405c-a64d-8c0949cb4427.binning_data.json,5605988,8500,193,2019-09-25 03:00:29.462,com.sec.android.app.shealth,2019-09-24 09:36:12.384,,3.4166667,8522.35,490.60995,11095,zjIwstRrv1,com.sec.android.app.shealth,2382,7bc60353-8e6c-405c-a64d-8c0949cb4427.achievement.json,7bc60353-8e6c-405c-a64d-8c0949cb4427,1569283200000,
12565,e1852f38-3e2e-4fce-9886-43f339890c07.binning_data.json,6127114,8500,362,2019-03-12 01:40:24.030,com.sec.android.app.shealth,2019-03-11 09:29:24.785,e1852f38-3e2e-4fce-9886-43f339890c07.source_info.json,1.5934303,9763.13,542.22,12203,VfS0qUERdZ,com.sec.android.app.shealth,0,e1852f38-3e2e-4fce-9886-43f339890c07.achievement.json,e1852f38-3e2e-4fce-9886-43f339890c07,1552262400000,
9396,fab531b0-b3c8-4ed5-966d-ef7a97847d97.binning_data.json,4476661,8500,83,2019-06-08 03:01:45.534,com.sec.android.app.shealth,2019-06-08 03:01:45.534,,6.944445,6999.2896,408.61996,9313,zjIwstRrv1,com.sec.android.app.shealth,0,fab531b0-b3c8-4ed5-966d-ef7a97847d97.achievement.json,fab531b0-b3c8-4ed5-966d-ef7a97847d97,1559865600000,
6009,b1a87123-7ac8-4e49-a758-7639d2568667.binning_data.json,2873891,8500,67,2019-04-21 02:47:59.468,com.sec.android.app.shealth,2019-04-20 13:29:07.032,b1a87123-7ac8-4e49-a758-7639d2568667.source_info.json,1.6342263,4696.59,252.30998,5942,VfS0qUERdZ,com.sec.android.app.shealth,0,b1a87123-7ac8-4e49-a758-7639d2568667.achievement.json,b1a87123-7ac8-4e49-a758-7639d2568667,1555718400000,
3760,9c2bd6bd-092e-469f-ba53-2be30eb9bb51.binning_data.json,1789175,8500,138,2019-05-12 02:56:56.878,com.sec.android.app.shealth,2019-05-11 03:11:18.116,9c2bd6bd-092e-469f-ba53-2be30eb9bb51.source_info.json,1.6977655,3037.6,163.56999,3622,VfS0qUERdZ,com.sec.android.app.shealth,0,9c2bd6bd-092e-469f-ba53-2be30eb9bb51.achievement.json,9c2bd6bd-092e-469f-ba53-2be30eb9bb51,1557532800000,
1934,14cd3f0c-3dee-453d-88e5-d05116860871.binning_data.json,937482,8500,38,2019-09-02 01:52:57.848,com.sec.android.app.shealth,2019-09-01 10:09:11.568,14cd3f0c-3dee-453d-88e5-d05116860871.source_info.json,1.6481274,1545.09,82.06,1896,VfS0qUERdZ,com.sec.android.app.shealth,0,14cd3f0c-3dee-453d-88e5-d05116860871.achievement.json,14cd3f0c-3dee-453d-88e5-d05116860871,1567296000000,
4778,f0b4b500-732c-4af0-bc9d-6661a59da286.binning_data.json,2556022,8500,19,2019-10-10 09:21:29.897,com.sec.android.app.shealth,2019-10-09 10:08:52.808,f0b4b500-732c-4af0-bc9d-6661a59da286.source_info.json,1.3533762,3459.2595,202.06995,4759,VfS0qUERdZ,com.sec.android.app.shealth,0,f0b4b500-732c-4af0-bc9d-6661a59da286.achievement.json,f0b4b500-732c-4af0-bc9d-6661a59da286,1570579200000,
12394,7aa69e9a-d16c-4099-b414-0edc368624ca.binning_data.json,6139814,8500,213,2019-08-17 02:41:25.020,com.sec.android.app.shealth,2019-08-16 09:32:08.210,7aa69e9a-d16c-4099-b414-0edc368624ca.source_info.json,1.5472227,9499.66,518.74,12181,VfS0qUERdZ,com.sec.android.app.shealth,0,7aa69e9a-d16c-4099-b414-0edc368624ca.achievement.json,7aa69e9a-d16c-4099-b414-0edc368624ca,1565913600000,
18123,fd1a0b79-85f5-40c4-9c58-7837efaff391.binning_data.json,7734518,8500,2633,2019-07-28 22:03:30.665,com.sec.android.app.shealth,2019-07-27 23:06:04.646,,3.5,15431.49,908.04,15490,zjIwstRrv1,com.sec.android.app.shealth,6519,fd1a0b79-85f5-40c4-9c58-7837efaff391.achievement.json,fd1a0b79-85f5-40c4-9c58-7837efaff391,1564272000000,
9852,8ec385e3-f572-4333-94b0-304505d39c20.binning_data.json,4710847,8500,346,2019-04-11 01:56:05.964,com.sec.android.app.shealth,2019-04-10 09:35:42.618,8ec385e3-f572-4333-94b0-304505d39c20.source_info.json,1.6433774,7741.7,436.52,9506,VfS0qUERdZ,com.sec.android.app.shealth,0,8ec385e3-f572-4333-94b0-304505d39c20.achievement.json,8ec385e3-f572-4333-94b0-304505d39c20,1554854400000,
4778,129efecb-f77c-4816-a5b9-388dca46b98e.binning_data.json,2555983,8500,19,2019-10-10 09:21:28.376,com.sec.android.app.shealth,2019-10-10 09:21:28.376,,2.0555556,3459.2595,202.06995,4759,yfgkJHa6g4,com.sec.android.app.shealth,0,129efecb-f77c-4816-a5b9-388dca46b98e.achievement.json,129efecb-f77c-4816-a5b9-388dca46b98e,1570579200000,
11768,a5b123f4-9d12-4b07-b329-8cd2d8e054ce.binning_data.json,5601463,8500,793,2019-04-02 03:01:06.947,com.sec.android.app.shealth,2019-04-02 03:01:06.947,,4.8055553,9455.239,533.43994,10975,zjIwstRrv1,com.sec.android.app.shealth,1040,a5b123f4-9d12-4b07-b329-8cd2d8e054ce.achievement.json,a5b123f4-9d12-4b07-b329-8cd2d8e054ce,1554076800000,
7465,7007e74e-a2d6-42fd-88f0-395c27b50dff.binning_data.json,3687090,8500,55,2019-05-24 02:40:47.090,com.sec.android.app.shealth,2019-05-23 09:26:32.132,7007e74e-a2d6-42fd-88f0-395c27b50dff.source_info.json,1.5370954,5667.41,317.97995,7410,VfS0qUERdZ,com.sec.android.app.shealth,0,7007e74e-a2d6-42fd-88f0-395c27b50dff.achievement.json,7007e74e-a2d6-42fd-88f0-395c27b50dff,1558569600000,
7962,5500e3e5-52b1-41f0-b14a-617094fbebb9.binning_data.json,3656216,8500,426,2019-02-26 03:00:16.260,com.sec.android.app.shealth,2019-02-26 03:00:16.260,,3.9166667,6207.73,358.3,7536,zjIwstRrv1,com.sec.android.app.shealth,0,5500e3e5-52b1-41f0-b14a-617094fbebb9.achievement.json,5500e3e5-52b1-41f0-b14a-617094fbebb9,1551052800000,
20635,f1eaece7-5fc1-4b92-bbb9-c5f360ee9ed6.binning_data.json,9501119,8500,945,2019-08-24 01:11:58.119,com.sec.android.app.shealth,2019-08-23 09:49:03.665,,4.062894,16525.14,908.9899,19690,zjIwstRrv1,com.sec.android.app.shealth,4381,f1eaece7-5fc1-4b92-bbb9-c5f360ee9ed6.achievement.json,f1eaece7-5fc1-4b92-bbb9-c5f360ee9ed6,1566518400000,
4823,31b95b02-5502-4009-8b87-c3ae6ad78c9d.binning_data.json,2222941,8500,192,2019-03-07 03:00:16.694,com.sec.android.app.shealth,2019-03-07 03:00:16.694,,4.6944447,3801.09,213.91,4631,zjIwstRrv1,com.sec.android.app.shealth,0,31b95b02-5502-4009-8b87-c3ae6ad78c9d.achievement.json,31b95b02-5502-4009-8b87-c3ae6ad78c9d,1551830400000,
10560,becc8e4f-c888-419f-a5b3-d35d88798c67.binning_data.json,5626700,8500,8,2019-10-11 01:44:53.966,com.sec.android.app.shealth,2019-10-10 09:59:48.651,becc8e4f-c888-419f-a5b3-d35d88798c67.source_info.json,1.3792133,7760.42,449.82996,10552,VfS0qUERdZ,com.sec.android.app.shealth,0,becc8e4f-c888-419f-a5b3-d35d88798c67.achievement.json,becc8e4f-c888-419f-a5b3-d35d88798c67,1570665600000,
6366,c223b2a2-3e66-4699-81f1-bf75311ebb3d.binning_data.json,2892245,8500,1727,2019-04-06 02:35:30.059,com.sec.android.app.shealth,2019-04-05 03:12:12.096,c223b2a2-3e66-4699-81f1-bf75311ebb3d.source_info.json,1.9173443,5545.4297,326.75998,4639,VfS0qUERdZ,com.sec.android.app.shealth,0,c223b2a2-3e66-4699-81f1-bf75311ebb3d.achievement.json,c223b2a2-3e66-4699-81f1-bf75311ebb3d,1554422400000,
13507,40d35710-dc79-4266-aa3c-50635f58b129.binning_data.json,6457049,8500,572,2019-06-27 03:00:21.496,com.sec.android.app.shealth,2019-06-27 03:00:21.496,,3.9722219,10290.14,601.5199,12935,zjIwstRrv1,com.sec.android.app.shealth,3599,40d35710-dc79-4266-aa3c-50635f58b129.achievement.json,40d35710-dc79-4266-aa3c-50635f58b129,1561507200000,
6168,2b61fbd3-4475-4e4c-b197-610f15dedef9.binning_data.json,3131582,8500,66,2019-03-05 03:00:17.387,com.sec.android.app.shealth,2019-03-05 03:00:17.387,,3.4722223,4848.07,253.43999,6102,zjIwstRrv1,com.sec.android.app.shealth,2363,2b61fbd3-4475-4e4c-b197-610f15dedef9.achievement.json,2b61fbd3-4475-4e4c-b197-610f15dedef9,1551657600000,
2348,a6ab114c-dd97-40ad-891b-06945e092f11.binning_data.json,1207363,8500,22,2019-08-12 01:17:18.889,com.sec.android.app.shealth,2019-08-11 03:45:33.367,,6.305555,1864.7201,97.35999,2326,zjIwstRrv1,com.sec.android.app.shealth,0,a6ab114c-dd97-40ad-891b-06945e092f11.achievement.json,a6ab114c-dd97-40ad-891b-06945e092f11,1565481600000,
7539,42dc0ac9-7f1c-4f99-93b4-e9a90c997845.binning_data.json,3477490,8500,392,2019-03-28 03:00:19.495,com.sec.android.app.shealth,2019-03-28 03:00:19.495,,3.8543034,5914.02,343.87,7147,zjIwstRrv1,com.sec.android.app.shealth,0,42dc0ac9-7f1c-4f99-93b4-e9a90c997845.achievement.json,42dc0ac9-7f1c-4f99-93b4-e9a90c997845,1553644800000,
17875,e3ed7e9c-8704-4822-84d6-e159edca0e70.binning_data.json,8901356,8500,158,2019-04-04 03:01:44.868,com.sec.android.app.shealth,2019-04-04 03:01:44.868,,3.333333,13753.989,739.55994,17717,zjIwstRrv1,com.sec.android.app.shealth,8641,e3ed7e9c-8704-4822-84d6-e159edca0e70.achievement.json,e3ed7e9c-8704-4822-84d6-e159edca0e70,1554249600000,
3760,51112f21-b0ba-4f06-8987-b6bdff120a63.binning_data.json,1789121,8500,138,2019-05-12 03:00:40.463,com.sec.android.app.shealth,2019-05-12 03:00:40.463,,4.1944447,3037.6,163.56999,3622,zjIwstRrv1,com.sec.android.app.shealth,0,51112f21-b0ba-4f06-8987-b6bdff120a63.achievement.json,51112f21-b0ba-4f06-8987-b6bdff120a63,1557532800000,
5182,23cb734d-c146-4060-a785-b48f3570d095.binning_data.json,2282738,8500,718,2019-06-03 03:00:44.490,com.sec.android.app.shealth,2019-06-03 03:00:44.490,,3.8398595,4481.95,290.31,4464,zjIwstRrv1,com.sec.android.app.shealth,0,23cb734d-c146-4060-a785-b48f3570d095.achievement.json,23cb734d-c146-4060-a785-b48f3570d095,1559433600000,
10560,27ce37fe-5f8d-4429-9ea2-746e6e18faca.binning_data.json,5626624,8500,8,2019-10-11 09:34:27.425,com.sec.android.app.shealth,2019-10-11 09:34:27.425,,1.8055556,7760.42,449.82996,10552,yfgkJHa6g4,com.sec.android.app.shealth,2224,27ce37fe-5f8d-4429-9ea2-746e6e18faca.achievement.json,27ce37fe-5f8d-4429-9ea2-746e6e18faca,1570665600000,
5329,88e35cf2-6df9-42a4-bdf7-2ae7a4c950d5.binning_data.json,2748082,8500,44,2019-08-02 22:58:58.091,com.sec.android.app.shealth,2019-08-02 00:04:39.664,,3.9166667,4252.76,222.45998,5285,zjIwstRrv1,com.sec.android.app.shealth,0,88e35cf2-6df9-42a4-bdf7-2ae7a4c950d5.achievement.json,88e35cf2-6df9-42a4-bdf7-2ae7a4c950d5,1564704000000,
6168,62872b57-ebbb-4955-9a43-c28d284513c8.binning_data.json,3131624,8500,66,2019-03-05 01:18:00.878,com.sec.android.app.shealth,2019-03-04 10:19:09.274,62872b57-ebbb-4955-9a43-c28d284513c8.source_info.json,1.5481005,4848.07,253.43999,6102,VfS0qUERdZ,com.sec.android.app.shealth,0,62872b57-ebbb-4955-9a43-c28d284513c8.achievement.json,62872b57-ebbb-4955-9a43-c28d284513c8,1551657600000,
11747,f56654b0-70bf-4e41-b6a7-5512b3b60ed1.binning_data.json,5835383,8500,218,2019-07-04 03:00:27.977,com.sec.android.app.shealth,2019-07-04 03:00:27.977,,5.362999,8930.41,513.48,11529,zjIwstRrv1,com.sec.android.app.shealth,0,f56654b0-70bf-4e41-b6a7-5512b3b60ed1.achievement.json,f56654b0-70bf-4e41-b6a7-5512b3b60ed1,1562112000000,
2760,47cf1966-e41b-434f-affb-de86e41a6753.binning_data.json,1361731,8500,42,2019-06-15 02:08:15.942,com.sec.android.app.shealth,2019-06-14 11:47:51.664,47cf1966-e41b-434f-affb-de86e41a6753.source_info.json,1.5964231,2173.9,118.34,2718,VfS0qUERdZ,com.sec.android.app.shealth,0,47cf1966-e41b-434f-affb-de86e41a6753.achievement.json,47cf1966-e41b-434f-affb-de86e41a6753,1560470400000,
21559,12c6ce06-4836-452f-8746-63b4f2320957.binning_data.json,11888540,8500,32,2019-10-12 02:55:02.253,com.sec.android.app.shealth,2019-10-11 09:43:44.234,12c6ce06-4836-452f-8746-63b4f2320957.source_info.json,1.3756424,16354.38,894.18994,21527,VfS0qUERdZ,com.sec.android.app.shealth,0,12c6ce06-4836-452f-8746-63b4f2320957.achievement.json,12c6ce06-4836-452f-8746-63b4f2320957,1570752000000,
1699,a381b684-f5f6-4439-b7df-a3a3d94a5764.binning_data.json,797938,8500,44,2019-06-30 02:39:45.632,com.sec.android.app.shealth,2019-06-29 03:22:36.539,a381b684-f5f6-4439-b7df-a3a3d94a5764.source_info.json,1.6743765,1336.05,76.56999,1655,VfS0qUERdZ,com.sec.android.app.shealth,0,a381b684-f5f6-4439-b7df-a3a3d94a5764.achievement.json,a381b684-f5f6-4439-b7df-a3a3d94a5764,1561766400000,
10019,4b658970-327a-4b42-934d-2937943bf6ab.binning_data.json,5094825,8500,99,2019-05-14 01:03:04.995,com.sec.android.app.shealth,2019-05-13 08:44:37.876,4b658970-327a-4b42-934d-2937943bf6ab.source_info.json,1.4892442,7587.44,422.27,9920,VfS0qUERdZ,com.sec.android.app.shealth,0,4b658970-327a-4b42-934d-2937943bf6ab.achievement.json,4b658970-327a-4b42-934d-2937943bf6ab,1557705600000,
21559,ba05e328-78f6-4fb2-a705-4621acbcd461.binning_data.json,11888396,8500,32,2019-10-12 03:00:02.158,com.sec.android.app.shealth,2019-10-12 03:00:02.158,,2.8888888,16354.38,894.18994,21527,yfgkJHa6g4,com.sec.android.app.shealth,6855,ba05e328-78f6-4fb2-a705-4621acbcd461.achievement.json,ba05e328-78f6-4fb2-a705-4621acbcd461,1570752000000,
