com.samsung.shealth.report,6233003,3
timezone,start_date,update_time,create_time,type,is_empty,version,deviceuuid,content,pkg_name,datauuid,compressed_content
America/Sao_Paulo,1557025200000,2019-05-18 17:30:08.193,2019-05-12 17:29:31.712,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,fd58fcc9-70b7-40f6-a1ba-257941f5e754,fd58fcc9-70b7-40f6-a1ba-257941f5e754.compressed_content.json,
America/Sao_Paulo,1532228400000,2018-07-30 17:30:42.011,2018-07-29 17:31:34.401,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,7fc313da-fefb-4fac-9c12-7ce2d7a1a16f,7fc313da-fefb-4fac-9c12-7ce2d7a1a16f.compressed_content.json,
America/Sao_Paulo,1489287600000,2017-03-19 17:30:49.390,2017-03-19 17:29:39.377,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,30261418-2ff2-49a6-85aa-45c8bdad4b39,30261418-2ff2-49a6-85aa-45c8bdad4b39.compressed_content.json,
America/Sao_Paulo,1512266400000,2017-12-10 16:29:44.261,2017-12-10 16:29:40.957,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,44e32b0b-cfc3-46f1-95c3-25ef48400851,44e32b0b-cfc3-46f1-95c3-25ef48400851.compressed_content.json,
America/Sao_Paulo,1563073200000,2019-07-23 17:32:08.758,2019-07-21 17:29:51.755,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,25aad176-daa4-48a2-ae55-850c6f30188c,25aad176-daa4-48a2-ae55-850c6f30188c.compressed_content.json,
America/Sao_Paulo,1544320800000,2018-12-22 16:30:07.060,2018-12-16 16:30:20.705,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,d3734297-5d9e-439b-a669-335645e347c9,d3734297-5d9e-439b-a669-335645e347c9.compressed_content.json,
America/Sao_Paulo,1475985600000,2016-11-18 14:12:28.185,2016-10-16 15:04:27.034,0,0,1,f1/7zwjou1,X,com.sec.android.app.shealth,35849be7-a986-4d3d-8e28-2040fbc36655,35849be7-a986-4d3d-8e28-2040fbc36655.compressed_content.json,
America/Sao_Paulo,1512871200000,2017-12-17 16:31:23.971,2017-12-17 16:30:17.079,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,fc26ebde-326b-48d8-ae8e-a6c407f2dd72,fc26ebde-326b-48d8-ae8e-a6c407f2dd72.compressed_content.json,
America/Sao_Paulo,1555815600000,2019-05-04 17:30:57.340,2019-04-28 17:29:33.250,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,bf2dd1d6-6ce9-4636-ba33-79fbf5e45692,bf2dd1d6-6ce9-4636-ba33-79fbf5e45692.compressed_content.json,
America/Sao_Paulo,1560049200000,2019-06-22 17:29:57.000,2019-06-16 17:30:00.617,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,f5aa8bcb-14c6-4eea-9908-1b34fe7a4806,f5aa8bcb-14c6-4eea-9908-1b34fe7a4806.compressed_content.json,
America/Sao_Paulo,1523156400000,2018-04-16 17:29:36.901,2018-04-15 17:31:31.733,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,75ad7db4-dd9a-4c22-9cfa-f3a6f8c2694b,75ad7db4-dd9a-4c22-9cfa-f3a6f8c2694b.compressed_content.json,
America/Sao_Paulo,1489892400000,2017-03-27 17:30:47.071,2017-03-26 17:30:22.597,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,bebdf195-e995-4266-9219-0369f89a910c,bebdf195-e995-4266-9219-0369f89a910c.compressed_content.json,
America/Sao_Paulo,1549764000000,2019-02-23 17:30:08.071,2019-02-17 17:31:17.797,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,290718ef-3468-47c5-86a5-17d6740314d3,290718ef-3468-47c5-86a5-17d6740314d3.compressed_content.json,
America/Sao_Paulo,1540699200000,2018-11-10 16:29:36.577,2018-11-04 16:29:33.382,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,f8056415-c164-46c7-ba08-acb238008749,f8056415-c164-46c7-ba08-acb238008749.compressed_content.json,
America/Sao_Paulo,1473562800000,2016-11-18 14:12:30.051,2016-09-18 16:04:13.371,0,0,1,f1/7zwjou1,X,com.sec.android.app.shealth,8b584f7d-2ddd-40ee-a8cd-2c7d0c438f92,8b584f7d-2ddd-40ee-a8cd-2c7d0c438f92.compressed_content.json,
America/Sao_Paulo,1530414000000,2018-07-10 17:30:45.049,2018-07-08 17:31:23.152,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,5b617be0-c799-4282-b2d2-6a3ed8f9bbae,5b617be0-c799-4282-b2d2-6a3ed8f9bbae.compressed_content.json,
America/Sao_Paulo,1533438000000,2018-08-12 17:29:56.502,2018-08-12 17:29:54.491,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,0b8b35de-f20c-4300-9fa0-3291d6305984,0b8b35de-f20c-4300-9fa0-3291d6305984.compressed_content.json,
America/Sao_Paulo,1491706800000,2017-04-16 17:31:09.635,2017-04-16 17:29:35.392,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,13d27b23-663f-4e90-99c2-d701c05cf967,13d27b23-663f-4e90-99c2-d701c05cf967.compressed_content.json,
America/Sao_Paulo,1569726000000,2019-10-06 16:41:50.570,2019-10-06 16:41:45.809,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4041824b-9656-4baa-bbb4-2655e5bfa223,4041824b-9656-4baa-bbb4-2655e5bfa223.compressed_content.json,
America/Sao_Paulo,1517709600000,2018-02-12 16:31:17.613,2018-02-11 16:29:58.025,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,5c609226-b35b-48b5-b729-a14fbbcafaf9,5c609226-b35b-48b5-b729-a14fbbcafaf9.compressed_content.json,
America/Sao_Paulo,1569121200000,2019-09-29 16:42:29.716,2019-09-29 16:42:24.821,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,dbe6a629-0010-4bcb-bcc1-1e189d3ffb2b,dbe6a629-0010-4bcb-bcc1-1e189d3ffb2b.compressed_content.json,
America/Sao_Paulo,1540090800000,2018-11-03 17:30:20.876,2018-10-29 17:31:41.067,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,93861c7b-5f55-48ee-805b-590835609bee,93861c7b-5f55-48ee-805b-590835609bee.compressed_content.json,
America/Sao_Paulo,1573354800000,2019-11-17 16:41:46.830,2019-11-17 16:41:44.789,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,3b74a644-40a7-4052-b7e1-2f801b52bd86,3b74a644-40a7-4052-b7e1-2f801b52bd86.compressed_content.json,
America/Sao_Paulo,1564282800000,2019-08-10 17:29:46.985,2019-08-08 17:30:03.640,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,723ee100-1ccf-4537-b741-2e24d521b770,723ee100-1ccf-4537-b741-2e24d521b770.compressed_content.json,
America/Sao_Paulo,1572750000000,2019-11-10 16:42:02.910,2019-11-10 16:42:01.148,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,1a52364d-1156-4560-a8e7-0324780f1604,1a52364d-1156-4560-a8e7-0324780f1604.compressed_content.json,
America/Sao_Paulo,1567306800000,2019-09-14 17:31:49.092,2019-09-08 17:30:04.617,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,b06b2c56-e888-4c04-972a-3bb3d3540332,b06b2c56-e888-4c04-972a-3bb3d3540332.compressed_content.json,
America/Sao_Paulo,1576983600000,2019-12-29 16:42:03.866,2019-12-29 16:42:00.855,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c5f77400-b657-46e1-931c-45568abf393e,c5f77400-b657-46e1-931c-45568abf393e.compressed_content.json,
America/Sao_Paulo,1531018800000,2018-07-15 17:29:53.198,2018-07-15 17:29:51.312,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,5da703ff-393e-4796-a3cb-7ec82a114659,5da703ff-393e-4796-a3cb-7ec82a114659.compressed_content.json,
America/Sao_Paulo,1576378800000,2019-12-22 16:41:50.197,2019-12-22 16:41:49.020,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,d8208afe-3824-4a89-a5c1-2ba8bce412d4,d8208afe-3824-4a89-a5c1-2ba8bce412d4.compressed_content.json,
America/Sao_Paulo,1555210800000,2019-04-27 17:30:08.223,2019-04-21 17:30:08.306,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,0c523d18-81a2-438d-8d5e-cdb53d681e3f,0c523d18-81a2-438d-8d5e-cdb53d681e3f.compressed_content.json,
America/Sao_Paulo,1536462000000,2018-09-22 17:30:39.545,2018-09-16 17:29:37.545,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,d6bbaee4-2f71-4461-8db2-94fe178c3083,d6bbaee4-2f71-4461-8db2-94fe178c3083.compressed_content.json,
Europe/Lisbon,1580601600000,2020-02-10 13:42:05.358,2020-02-09 16:43:20.957,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,977dfa95-b9f0-4961-aacf-4f2790de98e9,977dfa95-b9f0-4961-aacf-4f2790de98e9.compressed_content.json,
America/Sao_Paulo,1580007600000,2020-02-02 16:42:05.760,2020-02-02 16:42:03.895,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,de9ad021-eef1-4337-8169-984980a0dd33,de9ad021-eef1-4337-8169-984980a0dd33.compressed_content.json,
America/Sao_Paulo,1566097200000,2019-08-31 17:30:17.915,2019-08-25 17:29:36.805,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,485bcdc3-7e0b-47f6-92b2-aadbd276912e,485bcdc3-7e0b-47f6-92b2-aadbd276912e.compressed_content.json,
America/Sao_Paulo,1584241200000,2020-03-22 16:42:04.296,2020-03-22 16:42:00.861,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,36548ce4-6ba5-458b-8767-3731fd0026d1,36548ce4-6ba5-458b-8767-3731fd0026d1.compressed_content.json,
America/Sao_Paulo,1553396400000,2019-04-06 17:29:46.713,2019-03-31 17:29:34.733,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,40b97672-f299-4f94-b844-081e2e01e1fd,40b97672-f299-4f94-b844-081e2e01e1fd.compressed_content.json,
America/Sao_Paulo,1583636400000,2020-03-15 16:41:47.305,2020-03-15 16:41:42.218,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2d3910a4-3c85-4194-92d3-1d4a216fdd0e,2d3910a4-3c85-4194-92d3-1d4a216fdd0e.compressed_content.json,
America/Sao_Paulo,1554001200000,2019-04-13 17:31:06.985,2019-04-07 17:30:03.677,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,17f69de3-d1de-49db-8911-20552fcc39b7,17f69de3-d1de-49db-8911-20552fcc39b7.compressed_content.json,
America/Sao_Paulo,1587870000000,2020-05-03 16:41:45.658,2020-05-03 16:41:41.612,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c07e88d2-402a-45db-8fb8-e92e9ef00560,c07e88d2-402a-45db-8fb8-e92e9ef00560.compressed_content.json,
America/Sao_Paulo,1587265200000,2020-04-27 16:42:17.490,2020-04-26 16:41:43.857,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,38c5e37c-f139-4acb-9059-bda5526dd868,38c5e37c-f139-4acb-9059-bda5526dd868.compressed_content.json,
America/Sao_Paulo,1539486000000,2018-10-27 17:29:49.679,2018-10-21 17:29:30.716,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,ce95bb93-5db4-45ef-b4e5-f46da0fa64f6,ce95bb93-5db4-45ef-b4e5-f46da0fa64f6.compressed_content.json,
Europe/Lisbon,1563058800000,2019-07-27 13:29:37.040,2019-07-26 13:30:22.310,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,65497df3-62bf-40f5-ab19-1cf2ea47aca0,65497df3-62bf-40f5-ab19-1cf2ea47aca0.compressed_content.json,
America/Sao_Paulo,1591498800000,2020-06-14 16:42:53.396,2020-06-14 16:42:29.572,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,cead1b2d-ecb7-4f0a-80fe-578e45210ed0,cead1b2d-ecb7-4f0a-80fe-578e45210ed0.compressed_content.json,
America/Sao_Paulo,1535857200000,2018-09-15 17:30:05.301,2018-09-09 17:30:07.481,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,e45eb8bd-3c4a-42aa-a2df-a05d310c0a0d,e45eb8bd-3c4a-42aa-a2df-a05d310c0a0d.compressed_content.json,
America/Sao_Paulo,1537066800000,2018-09-29 17:30:47.024,2018-09-24 17:30:01.557,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,be199ba5-7105-455b-875e-05dfa218b916,be199ba5-7105-455b-875e-05dfa218b916.compressed_content.json,
America/Sao_Paulo,1590894000000,2020-06-09 16:41:50.804,2020-06-07 16:42:21.854,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,127c984a-9bf0-4571-87a6-7d88956f36e5,127c984a-9bf0-4571-87a6-7d88956f36e5.compressed_content.json,
America/Sao_Paulo,1595127600000,2020-07-28 16:42:04.871,2020-07-26 16:42:03.449,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,ea095c98-2021-4021-9208-a9c2720e6aac,ea095c98-2021-4021-9208-a9c2720e6aac.compressed_content.json,
America/Sao_Paulo,1535252400000,2018-09-02 17:30:24.589,2018-09-02 17:30:21.246,0,0,1,n2OTyB17mi,X,com.sec.android.app.shealth,1c804174-0120-4793-b0d5-925f734082ce,1c804174-0120-4793-b0d5-925f734082ce.compressed_content.json,
America/Sao_Paulo,1543716000000,2018-12-15 16:31:30.587,2018-12-09 16:29:40.347,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,bbd891ef-b0a4-4bc9-94d5-24a1c9d9354b,bbd891ef-b0a4-4bc9-94d5-24a1c9d9354b.compressed_content.json,
America/Sao_Paulo,1594522800000,2020-07-20 16:41:43.705,2020-07-19 16:41:47.951,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,660d8455-ec89-4594-b684-9809a241905b,660d8455-ec89-4594-b684-9809a241905b.compressed_content.json,
America/Sao_Paulo,1598756400000,2020-09-07 16:42:18.669,2020-09-06 16:42:35.694,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,7d811525-06e7-4555-83ca-f4a635c46e06,7d811525-06e7-4555-83ca-f4a635c46e06.compressed_content.json,
America/Sao_Paulo,1558234800000,2019-06-01 17:31:44.642,2019-05-26 17:30:18.783,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,9781d422-b3cf-4346-9a71-6db4f366917c,9781d422-b3cf-4346-9a71-6db4f366917c.compressed_content.json,
America/Sao_Paulo,1559444400000,2019-06-15 17:34:26.598,2019-06-09 17:29:44.366,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,0e6faedd-2319-49e0-aacf-73d722e88310,0e6faedd-2319-49e0-aacf-73d722e88310.compressed_content.json,
America/Sao_Paulo,1602385200000,2020-10-20 16:41:54.482,2020-10-18 16:42:16.685,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,93335e3e-2095-415f-8a7d-a2b13eddbcac,93335e3e-2095-415f-8a7d-a2b13eddbcac.compressed_content.json,
America/Sao_Paulo,1541300400000,2018-11-17 16:29:51.149,2018-11-11 16:29:56.410,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,398de608-b8fc-4aa8-9759-f2b66542bae9,398de608-b8fc-4aa8-9759-f2b66542bae9.compressed_content.json,
America/Sao_Paulo,1598151600000,2020-08-31 16:41:42.095,2020-08-30 16:41:57.047,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,8b826c3d-993e-45f5-b275-01bca4fee25a,8b826c3d-993e-45f5-b275-01bca4fee25a.compressed_content.json,
America/Sao_Paulo,1560654000000,2019-06-29 17:29:34.658,2019-06-23 17:29:38.801,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,ce583751-ea1c-42e5-b052-8ae4ccfce561,ce583751-ea1c-42e5-b052-8ae4ccfce561.compressed_content.json,
America/Sao_Paulo,1606014000000,2020-12-03 16:42:02.672,2020-11-29 16:42:00.880,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,891a3b9d-d662-4d58-b48b-df8929912517,891a3b9d-d662-4d58-b48b-df8929912517.compressed_content.json,
America/Sao_Paulo,1601780400000,2020-10-12 16:41:42.875,2020-10-11 16:41:41.802,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0a427a75-ab49-4bd8-84dc-bc619472eeeb,0a427a75-ab49-4bd8-84dc-bc619472eeeb.compressed_content.json,
America/Sao_Paulo,1556420400000,2019-05-11 17:29:52.691,2019-05-05 17:29:35.257,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,ed973c9b-1f59-462a-affa-0ebd26fd08de,ed973c9b-1f59-462a-affa-0ebd26fd08de.compressed_content.json,
America/Sao_Paulo,1544925600000,2018-12-29 16:30:10.746,2018-12-23 16:30:32.923,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,56bff89b-3e90-4f71-baa9-458d67420995,56bff89b-3e90-4f71-baa9-458d67420995.compressed_content.json,
America/Sao_Paulo,1605409200000,2020-11-23 16:41:42.066,2020-11-22 16:42:19.035,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,b0de0e53-3084-46fc-9976-765b60fdfa8c,b0de0e53-3084-46fc-9976-765b60fdfa8c.compressed_content.json,
America/Sao_Paulo,1565492400000,2019-08-24 17:30:30.634,2019-08-18 17:41:33.793,0,0,2,zjIwstRrv1,X,com.sec.android.app.shealth,6cef1cf3-33a8-48cc-8a87-7f86926acc9c,6cef1cf3-33a8-48cc-8a87-7f86926acc9c.compressed_content.json,
America/Sao_Paulo,1570330800000,2019-10-13 16:42:02.481,2019-10-13 16:42:00.688,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,d2687c4a-74df-47c4-8878-b43dc1a4ec4f,d2687c4a-74df-47c4-8878-b43dc1a4ec4f.compressed_content.json,
America/Sao_Paulo,1610247600000,2021-01-18 16:42:01.977,2021-01-18 16:42:00.737,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,ee631ada-12a7-4657-b508-31d00c2ffc1f,ee631ada-12a7-4657-b508-31d00c2ffc1f.compressed_content.json,
America/Sao_Paulo,1609642800000,2021-01-12 16:41:49.550,2021-01-10 16:41:41.778,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,45f90d80-7169-4e76-be23-0901d389904e,45f90d80-7169-4e76-be23-0901d389904e.compressed_content.json,
America/Sao_Paulo,1613876400000,2021-02-28 16:42:08.071,2021-02-28 16:42:02.481,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,8aab276e-6e84-4085-866d-ae736b03149d,8aab276e-6e84-4085-866d-ae736b03149d.compressed_content.json,
America/Sao_Paulo,1573959600000,2019-11-24 16:42:02.051,2019-11-24 16:42:00.516,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4a5bee42-ebe9-4c18-ab8d-c513c82140a4,4a5bee42-ebe9-4c18-ab8d-c513c82140a4.compressed_content.json,
America/Sao_Paulo,1613271600000,2021-02-21 16:42:14.244,2021-02-21 16:42:01.828,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2ceda201-d52d-45b3-a1fd-38a49305e1b7,2ceda201-d52d-45b3-a1fd-38a49305e1b7.compressed_content.json,
America/Sao_Paulo,1570935600000,2019-10-20 16:44:03.228,2019-10-20 16:44:01.650,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,5f2adf58-5f60-488c-9a7b-f104fe1984a5,5f2adf58-5f60-488c-9a7b-f104fe1984a5.compressed_content.json,
America/Sao_Paulo,1577588400000,2020-01-05 16:42:11.973,2020-01-05 16:42:01.790,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e7dc6fae-3190-47d0-8127-32a063727a3a,e7dc6fae-3190-47d0-8127-32a063727a3a.compressed_content.json,
America/Sao_Paulo,1616900400000,2021-04-04 16:41:44.745,2021-04-04 16:41:43.239,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0010c7a5-1231-4e2e-89bf-86987fabf166,0010c7a5-1231-4e2e-89bf-86987fabf166.compressed_content.json,
America/Sao_Paulo,1574564400000,2019-12-01 16:41:50.850,2019-12-01 16:41:49.664,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,9e40c2f9-797c-483d-bd9e-e782d188eb78,9e40c2f9-797c-483d-bd9e-e782d188eb78.compressed_content.json,
America/Sao_Paulo,1617505200000,2021-04-11 16:44:44.320,2021-04-11 16:44:41.921,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,eed6e6be-12ad-4643-b168-715cb28556f0,eed6e6be-12ad-4643-b168-715cb28556f0.compressed_content.json,
Europe/London,1581206400000,2020-02-16 13:42:09.439,2020-02-16 13:42:07.872,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,390a84fa-9744-4835-95da-d735b589333e,390a84fa-9744-4835-95da-d735b589333e.compressed_content.json,
America/Sao_Paulo,1578193200000,2020-01-12 16:42:16.987,2020-01-12 16:42:13.248,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,fee570b0-5093-4036-a432-c7e433e11ed0,fee570b0-5093-4036-a432-c7e433e11ed0.compressed_content.json,
America/Sao_Paulo,1620529200000,2021-05-16 16:42:14.988,2021-05-16 16:42:13.218,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e0ff28ba-8e5c-474f-a5e6-9d0baa8277dd,e0ff28ba-8e5c-474f-a5e6-9d0baa8277dd.compressed_content.json,
America/Sao_Paulo,1621134000000,2021-05-23 16:41:46.951,2021-05-23 16:41:45.987,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,9240eb9e-04d2-4637-9557-7524e74c73aa,9240eb9e-04d2-4637-9557-7524e74c73aa.compressed_content.json,
America/Sao_Paulo,1584846000000,2020-03-30 16:41:56.390,2020-03-29 16:43:28.782,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,afa2e125-0ce6-432e-a424-e1fc506e6966,afa2e125-0ce6-432e-a424-e1fc506e6966.compressed_content.json,
America/Sao_Paulo,1624762800000,2021-07-05 16:42:09.918,2021-07-05 16:42:07.930,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,5ae7fbf9-26c6-4874-8e95-c7773fa0feed,5ae7fbf9-26c6-4874-8e95-c7773fa0feed.compressed_content.json,
America/Sao_Paulo,1624158000000,2021-06-27 16:42:04.419,2021-06-27 16:42:02.839,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,1eaba58f-5347-4b3c-94f0-7f0e3e1deba1,1eaba58f-5347-4b3c-94f0-7f0e3e1deba1.compressed_content.json,
Europe/London,1581811200000,2020-02-23 13:42:17.718,2020-02-23 13:42:11.631,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,bdf05a59-79ee-4d6a-95db-489fa606a826,bdf05a59-79ee-4d6a-95db-489fa606a826.compressed_content.json,
America/Sao_Paulo,1588474800000,2020-05-10 16:42:39.660,2020-05-10 16:42:37.614,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0034f9f4-f949-4181-8f69-720e8218e744,0034f9f4-f949-4181-8f69-720e8218e744.compressed_content.json,
America/Sao_Paulo,1628391600000,2021-08-15 16:42:18.119,2021-08-15 16:42:15.965,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,3b448388-8c32-4732-8f11-402a0d12dbe7,3b448388-8c32-4732-8f11-402a0d12dbe7.compressed_content.json,
America/Sao_Paulo,1585450800000,2020-04-05 16:42:47.261,2020-04-05 16:42:38.427,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,12bf8f66-8f18-41f0-8f97-87abdb1790c1,12bf8f66-8f18-41f0-8f97-87abdb1790c1.compressed_content.json,
America/Sao_Paulo,1627786800000,2021-08-08 16:42:29.424,2021-08-08 16:42:08.692,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,78869d96-7dcd-4a65-ab73-be1aa2b892f6,78869d96-7dcd-4a65-ab73-be1aa2b892f6.compressed_content.json,
America/Sao_Paulo,1592103600000,2020-06-23 16:42:34.462,2020-06-21 16:42:29.879,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e2db4864-f46e-4676-a344-5ceb79645c1f,e2db4864-f46e-4676-a344-5ceb79645c1f.compressed_content.json,
America/Sao_Paulo,1632020400000,2021-09-26 16:41:52.358,2021-09-26 16:41:48.653,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,6499ecfb-4cf8-4015-973d-a78b5db217ca,6499ecfb-4cf8-4015-973d-a78b5db217ca.compressed_content.json,
America/Sao_Paulo,1589079600000,2020-05-17 16:41:43.595,2020-05-17 16:41:41.681,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,ce39f8a8-62bc-4396-95ac-4252b4166124,ce39f8a8-62bc-4396-95ac-4252b4166124.compressed_content.json,
America/Sao_Paulo,1631415600000,2021-09-19 16:41:58.450,2021-09-19 16:41:55.433,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,9a1fa47d-a271-4737-b56a-c90be658dd58,9a1fa47d-a271-4737-b56a-c90be658dd58.compressed_content.json,
America/Sao_Paulo,1592708400000,2020-06-30 16:42:51.977,2020-06-28 16:42:26.323,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,ae9b90e0-cc97-419a-b541-bab5e8262afe,ae9b90e0-cc97-419a-b541-bab5e8262afe.compressed_content.json,
America/Sao_Paulo,1595732400000,2020-08-04 16:42:04.200,2020-08-02 16:42:21.486,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,dab8b9f4-acb6-42d2-854c-733f2d64cd27,dab8b9f4-acb6-42d2-854c-733f2d64cd27.compressed_content.json,
America/Sao_Paulo,1635649200000,2021-11-07 16:42:03.676,2021-11-07 16:41:43.949,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,43e5b34e-e537-46dd-804d-c9e0ddb43351,43e5b34e-e537-46dd-804d-c9e0ddb43351.compressed_content.json,
America/Sao_Paulo,1596337200000,2020-08-09 17:37:21.943,2020-08-09 17:37:11.671,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e2d70251-162f-468c-9384-f6ede4b40d4a,e2d70251-162f-468c-9384-f6ede4b40d4a.compressed_content.json,
America/Sao_Paulo,1599361200000,2020-09-14 16:42:54.853,2020-09-13 16:42:52.951,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,8ecad9d0-bffb-4616-a78d-9f3cc06f1d3a,8ecad9d0-bffb-4616-a78d-9f3cc06f1d3a.compressed_content.json,
America/Sao_Paulo,1635044400000,2021-10-31 16:41:47.994,2021-10-31 16:41:43.847,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,d8a849f1-8acb-4e6c-b3e3-ce190da302a7,d8a849f1-8acb-4e6c-b3e3-ce190da302a7.compressed_content.json,
America/Sao_Paulo,1639278000000,2021-12-19 16:42:06.886,2021-12-19 16:42:03.687,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c0915c0e-866c-4773-9619-861e9899f87f,c0915c0e-866c-4773-9619-861e9899f87f.compressed_content.json,
America/Sao_Paulo,1602990000000,2020-10-26 16:42:28.566,2020-10-25 16:41:50.663,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4a8d6080-035f-4896-95ec-a757f1a209cc,4a8d6080-035f-4896-95ec-a757f1a209cc.compressed_content.json,
America/Sao_Paulo,1599966000000,2020-09-21 16:41:41.846,2020-09-20 16:42:01.703,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,d182d353-049d-4e85-920e-fac9a60dd440,d182d353-049d-4e85-920e-fac9a60dd440.compressed_content.json,
