com.samsung.shealth.food_frequent,6233003,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
0.0,2023-04-12 14:22:33.108,2023-04-12 14:22:33.108,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6b77bd2a-4110-424f-b957-29ae2d4582da,fbfa4574-ccf0-4c07-95b4-aecf08d887aa,1.0,
14.0,2023-10-02 21:57:59.732,2023-08-14 20:12:48.622,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,818fcb53-7cf0-448a-92b7-157805a4ac3e,5f083f92-755e-4c41-a67a-aaf1b7e680e7,0.0,
0.0,2023-04-12 14:22:33.137,2023-04-12 14:22:33.137,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ef9cd9bf-1341-47b1-b08c-40ecfdc6d312,46d59d29-27fb-4094-8a6b-cc223137a9c7,0.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,0.0,5.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,eeba68f1-381c-48ed-bff9-945fe4de5265,61ead18e-2e37-4f52-abb6-e1fb995086c7,0.0,
0.0,2023-10-06 00:45:58.682,2023-10-06 00:45:58.682,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,01d16fac-5c66-40c0-8643-cc1dee81f9fd,f3bc14b2-4f76-4771-b916-e680c1974ab2,0.0,
0.0,2023-10-01 18:31:42.129,2023-04-12 14:22:33.118,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,2270ead2-c3b2-4487-8fc5-0315cdbc91c1,db38d715-cb38-4f22-a359-5c6012872c53,0.0,
0.0,2023-04-12 14:22:33.109,2023-04-12 14:22:33.109,1.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,8caf702a-2a6c-4ed1-a718-bcaf5ec3456d,0c1d1b78-5e3e-489c-ab3b-35830e992a67,0.0,
0.0,2023-09-07 23:13:11.227,2023-09-07 23:13:11.227,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,32e514c6-86f1-4ad9-9f56-25600265b3c3,b2f61932-75ca-49a8-a02b-84063046fe9b,0.0,
3.0,2023-10-06 18:47:09.395,2023-08-15 13:10:17.129,0.0,1.0,7.0,xoyixJvqZs,com.sec.android.app.shealth,30.0,9f3ec234-d333-4ca4-9d2b-6be8a77969cb,e9088c4b-6924-4888-abf9-3518230ae814,0.0,
0.0,2023-08-15 13:12:27.884,2023-08-14 20:02:37.836,0.0,0.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4c253568-8583-486d-8f9f-c00d0434b8e3,60bfe164-96f0-443c-85b2-4245083fe1a2,0.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a1aa9369-b934-4e46-a0c5-e73d55f3bb75,b27d0b7d-8782-484f-be81-f82b0cb2b894,1.0,
0.0,2023-08-26 16:14:54.426,2023-08-26 16:14:54.426,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,7d76f46e-346a-42d2-8e28-f13c5b449139,6b0bcc73-cad3-441d-87c3-2eff81876109,1.0,
0.0,2023-09-06 12:52:54.772,2023-09-06 12:52:54.772,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,cfcabf6b-cfba-4aad-840d-187b1864be86,1c8764f4-298f-48ad-affd-f261e35b2452,0.0,
0.0,2023-08-31 23:02:46.251,2023-08-31 23:02:46.251,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e32de9c3-ce8a-48b6-aae0-57b45a7fd565,ef079037-e8d0-40a4-bd6c-d62e6e40ae40,0.0,
0.0,2023-08-30 17:05:53.035,2023-08-30 17:05:53.035,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,d9a1a2c7-44d6-480e-ae00-527db8fe0556,5f23b85c-a593-457c-84bc-c7c6f9bad26a,1.0,
0.0,2023-09-24 18:39:26.915,2023-09-24 18:39:26.915,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,9c3c7b68-866f-4098-98ad-62d43f07f816,1b3f22e1-c86f-4e3f-a286-153bd872d00d,1.0,
0.0,2023-09-13 23:40:43.920,2023-09-13 23:40:43.920,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,da94834e-d096-4fb8-a90c-a19a373bceb1,145c70e8-f532-44eb-9e29-50e86c37eca9,0.0,
0.0,2023-09-07 01:54:02.979,2023-09-07 01:54:02.979,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,29706dbc-6fd5-488d-9b40-d6e2bec613b2,5f8a3d0f-4207-425a-b3f6-90fa86272566,0.0,
0.0,2023-09-08 16:52:45.767,2023-09-05 11:55:18.907,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,9449af34-beaf-4cc4-aada-390359cade6a,887d6271-2885-449e-84f5-f47eb2b92fa5,1.0,
0.0,2023-09-19 23:39:56.325,2023-09-19 23:39:56.325,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,bbec0b9d-c5f3-4e10-a2ae-972540cb744c,5ef37f8f-6c42-4e2b-88f3-b1537375a3eb,0.0,
0.0,2023-09-20 15:49:12.152,2023-08-23 16:12:15.649,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,644612b5-13d2-4666-b851-26b9a3ca77f1,534bdeb1-2fd2-4859-829e-10ebd99efa8e,2.0,
0.0,2023-08-27 23:57:01.194,2023-08-27 23:57:01.194,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,59506cc3-9e95-4622-a802-1065f44cce0a,14713fe1-cf1c-48a5-9120-af71052c812c,0.0,
0.0,2023-08-22 22:39:56.603,2023-08-22 22:39:56.603,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,f16d82e9-cddd-458a-91d9-83c8d7b6a0b8,b9e03560-f612-49de-83f9-fc361c1e4211,0.0,
0.0,2023-10-05 16:30:36.303,2023-10-05 16:30:36.303,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,36a46412-09cc-4551-88ef-6699fd72529d,642ffb7b-7ec1-4121-a5ab-5af34a35238b,1.0,
0.0,2023-08-23 16:12:15.686,2023-08-15 15:49:14.567,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,821e6823-c61c-4f94-8862-ba236a11a48e,44f0ad52-b685-4213-aeb6-cac0e8e6214f,2.0,
0.0,2023-09-28 15:58:50.309,2023-09-22 16:10:10.280,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,bfec596c-f2a9-4145-9420-2880b9aace42,63572265-5204-4adf-baa1-fcff8771771d,2.0,
0.0,2023-09-25 16:27:48.044,2023-09-25 16:27:48.044,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,8b93805f-330b-479b-85d3-6c29dbd2c5ca,c16466dd-95ff-4e84-b09c-ed82e3c81c2d,1.0,
0.0,2023-09-10 17:51:54.693,2023-09-10 17:51:54.693,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6c0fa416-9ffe-4fe1-b27a-c0af2f531db9,8c6720f2-ca66-4661-b16e-65a9e57f6114,1.0,
0.0,2023-09-12 23:50:28.480,2023-09-12 23:50:28.480,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,34c86f26-8cb8-4878-a64c-25bd809f9dfe,1427f402-bac5-4d03-a4da-d7af90f4640e,0.0,
0.0,2023-09-15 17:28:57.620,2023-09-15 17:28:57.620,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,207d2495-33d6-4631-a6d6-f7ee2c68773c,fc645ee9-7c62-4cd1-86cc-3c184858444b,1.0,
0.0,2023-09-02 14:06:54.809,2023-09-02 14:06:54.809,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e1e20098-710c-4c0e-aa57-55aae65e969d,ec806774-d4ff-4ab9-bf55-28734f50e40e,1.0,
2.0,2023-10-06 12:28:59.539,2023-08-17 01:54:36.219,2.0,11.0,13.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,f080d7b7-28f5-4fee-8d03-05fa9eea8cf2,28324640-55f2-4b19-87aa-5378f9365b7e,3.0,
0.0,2023-09-21 16:45:28.703,2023-09-04 00:38:00.945,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,cd28fc14-25f8-4cca-8ad2-131a1dbcd773,72996a91-7bba-41e8-95ac-6c7b681ce941,1.0,
0.0,2023-09-16 16:22:56.206,2023-09-16 16:22:56.206,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a97afc1f-932f-4c84-b2a5-ebd4ad0e0183,6ce3600e-dae3-45fb-8b25-87a09db68b67,1.0,
0.0,2023-09-29 01:14:33.986,2023-09-19 23:39:56.342,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,07c8bbcb-d935-439b-b5ed-590e964437b5,1b01fd2b-74b6-4710-893d-9806d6b5a50d,0.0,
0.0,2023-09-22 16:35:03.097,2023-09-22 16:35:03.097,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,c64496d0-7d95-4646-8626-b59af088430d,a7782ec7-4174-4af9-90c0-0fcc9b9f4744,1.0,
0.0,2023-08-15 13:12:27.901,2023-08-14 20:02:37.785,0.0,0.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,5b189a3a-aa18-40b4-8732-a01aea568868,fd3d55e8-de46-4d61-a11c-b02ade31b2cf,0.0,
0.0,2023-09-10 17:51:54.728,2023-08-27 17:16:31.665,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,eb2b8c58-34f9-46cc-a65a-0129b014ea69,a285e958-63ba-4584-a0c7-9c1611981b71,4.0,
0.0,2023-08-17 01:57:58.577,2023-08-17 01:57:58.577,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,28e51a46-06e1-49ea-9610-3f35fdce57c6,84af0d94-8fb0-4b30-b6be-fc134042a5e6,1.0,
0.0,2023-09-21 16:22:12.215,2023-09-20 15:49:12.075,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e8a121b1-0e84-48a3-9574-cfe674b425d4,3077ad17-1147-4990-a889-1fb2fac495e9,2.0,
0.0,2023-09-06 20:02:01.990,2023-08-17 01:57:58.663,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6b4e122c-6a25-4092-a147-cb18e9ebea2d,cb86a7ab-b9cb-43dd-866a-3208a5844594,3.0,
1.0,2023-10-06 18:47:09.387,2023-08-14 20:10:02.955,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,33.0,c4fa9f90-5c49-4b0c-9543-6e8a03ddf6f2,af56e60c-d8c9-42c6-b041-8f09cae2a3d0,0.0,
1.0,2023-08-22 15:24:01.929,2023-08-14 20:12:48.647,1.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,59beaf4b-8593-4cdc-bb0e-621b3139062b,90026872-113a-4eaa-a8d5-2a3cde831f0c,0.0,
0.0,2023-08-22 22:39:56.620,2023-08-22 22:39:56.620,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,72aefed5-1d19-4b00-83c4-dd1b32c66645,d701caa3-0ed1-4e0b-a864-e18f71d7ff42,0.0,
0.0,2023-10-01 18:32:56.740,2023-10-01 18:32:56.740,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,53613889-c5d0-4491-a646-e71e4d78cf8b,b003d1ad-76bc-4766-82a4-55327702542d,0.0,
0.0,2023-09-21 03:10:49.425,2023-09-21 03:10:49.425,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,cace5c1d-b86e-4503-b857-620b632d089e,f3e4093a-23d1-4884-b143-4962c674cc18,0.0,
0.0,2023-09-02 00:52:30.844,2023-09-02 00:52:30.844,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,83e1cc11-29eb-4f87-8247-9ff785b16f86,5745abdf-460a-4b67-b1e1-504510d7930b,0.0,
0.0,2023-10-05 19:44:51.041,2023-08-17 01:59:56.433,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,3.0,ae54d752-23c2-4226-9b90-7fae60ceb101,99be8a79-7427-418a-b12a-af0b32cb61dd,0.0,
0.0,2023-09-09 15:58:57.527,2023-09-09 15:58:57.527,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ba81443b-a100-476f-82e8-3c9b0133ba9e,2a1ba551-5c87-4747-9332-6796d843e3b0,1.0,
0.0,2023-09-06 20:02:02.048,2023-09-06 20:02:02.048,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,dea86779-e845-48af-bc74-49c777a41b73,c989b517-9950-4705-a1db-1eaabf4f596a,1.0,
0.0,2023-09-04 13:51:59.926,2023-09-04 13:51:59.926,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4d6fc716-7bee-4151-b05b-0930084ab41c,7b4282fb-27c3-437d-9e8b-40c74d38ea2c,0.0,
0.0,2023-10-03 16:26:31.076,2023-08-25 17:20:44.591,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,cfb2d13e-6336-4afa-ab46-c14f6195f1a2,09f35cd4-06cd-47f8-96f5-11a007d4ef9b,2.0,
0.0,2023-10-01 18:32:56.753,2023-09-05 11:55:18.919,0.0,4.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,4b96d0e8-a5b6-411a-909e-a7002e5bb931,42acec15-0679-4527-be9c-1d9144a47f45,3.0,
0.0,2023-09-02 18:13:04.218,2023-09-02 18:13:04.218,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,84197df5-0660-4998-9f3a-3cf403be8837,1b7f54b8-4ab5-4b09-8d10-0fbef5cace68,0.0,
0.0,2023-09-27 15:42:48.216,2023-09-27 15:42:48.216,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,733377df-159f-4dfd-9fd2-77101407fa80,84903cac-8de4-437d-8df4-9858ec56b07e,1.0,
0.0,2023-09-22 16:10:10.230,2023-09-22 16:10:10.230,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,3d10f372-708c-4010-b495-9b2ad7725191,f395ae63-17af-413f-abcd-07cff499b18e,1.0,
0.0,2023-09-21 03:10:49.372,2023-09-18 00:22:30.748,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6604a9c3-1fe8-43ea-a5b5-539685872070,d0fe09d7-8e76-46c8-9b93-0d279ca80b0f,0.0,
0.0,2023-10-06 16:28:27.936,2023-09-01 16:51:44.015,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,27d9bcdb-616f-4c1a-9d80-8329a6ac6524,995b3ae2-730a-4e88-8561-2b0da37dc107,2.0,
0.0,2023-09-07 12:33:06.346,2023-09-03 12:20:58.228,0.0,0.0,4.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e1fc6f4c-7a6b-4ce4-b4e6-7125a8c5a97a,0c4254a3-f822-4bd9-b579-d777a22dba7b,0.0,
0.0,2023-08-26 12:00:35.939,2023-08-26 12:00:35.939,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,1687192e-bc69-4bde-9932-578a7a2e39c9,5cdf96c2-27fc-4d6a-a8cb-ab69f72a2612,0.0,
0.0,2023-08-22 16:57:10.352,2023-08-21 23:51:44.014,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,01e77aa2-c81a-4b64-9de3-013dcd11a93b,8f692c19-7726-4e14-9632-e742749c825e,1.0,
0.0,2023-08-23 16:12:15.473,2023-08-23 16:12:15.473,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,68553648-ee97-4a61-89fe-423aa9906995,5c4e289a-2d9d-4a85-9978-c41d5161add8,1.0,
0.0,2023-09-07 01:54:02.886,2023-09-04 00:38:00.859,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a309deb2-fa6c-4397-a1dc-41c8e3f5c277,c979764b-b2b9-4da1-a8f2-b65d00062684,1.0,
0.0,2023-09-19 23:39:56.360,2023-08-15 13:10:17.096,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,2611a14c-4698-4702-a59b-40752485a4a4,1db2e139-432c-4b2a-83f1-1512d084ceb6,0.0,
0.0,2023-10-01 22:16:30.518,2023-09-16 16:23:14.672,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,05d5ef71-6245-49d9-be0d-fd00b72121cd,421b3eb7-b9d4-41c3-b6c6-5c4a49c4924f,4.0,
0.0,2023-10-05 16:30:36.233,2023-08-14 20:07:48.065,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,68655e67-d48f-4356-9055-5bda1f89cc82,ff484df2-ba5f-44e3-bc01-7e4d8fcb1ca4,17.0,
0.0,2023-10-04 23:12:06.063,2023-10-04 23:12:06.063,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a5ca043f-1bab-4072-bca4-db3d38eeb902,e12df6fb-e11a-4555-bdd5-8999a2d0e38e,0.0,
0.0,2023-09-17 15:05:39.117,2023-08-27 17:13:32.551,0.0,0.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,44b003ee-993a-478b-87f7-dca85f3a5bff,560b7608-947b-4ec1-8ebc-444b0d912a25,0.0,
0.0,2023-09-27 01:22:23.243,2023-09-11 12:40:28.796,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,d5090b68-cebb-4bde-966f-30f57443274e,14f81667-edc1-416d-b9ed-e29df964e127,0.0,
2.0,2023-10-06 12:28:59.506,2023-08-14 20:02:37.806,5.0,2.0,19.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,6e8ed00a-8d8a-485b-bd6a-afbef63c2978,7dc0ec53-2ebe-406f-802f-e49963d6586c,0.0,
0.0,2023-09-27 15:42:48.238,2023-09-27 15:42:48.238,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,1cac6ac6-1c57-4528-9ff9-1037b652367e,f88ede0a-3874-4ea1-bc77-c3211fb12d32,1.0,
0.0,2023-10-02 16:59:01.753,2023-08-17 01:57:58.649,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,fe0f5de2-1936-4fad-a999-c03807812e19,b4776dc3-07b2-4a60-93a2-8ee079d4638f,5.0,
1.0,2023-10-06 12:28:59.523,2023-08-21 13:11:28.412,5.0,7.0,15.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,c2b2147c-6be7-43d0-9ac1-ab5556e277f1,e3d69589-8ed2-4d1a-a46f-6dd1aa11075f,0.0,
2.0,2023-10-03 00:53:36.620,2023-09-20 13:25:43.620,0.0,3.0,5.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,9f721285-9fe1-48e2-8bc7-267623575a14,52652f30-665c-4283-a2d2-d3386b6b0f14,0.0,
0.0,2023-09-23 02:03:18.099,2023-09-23 02:03:18.099,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,f222ed56-6e8d-4cd0-ab4a-4f35e11be92a,4acabaf1-5055-45fd-abef-d014fe5b609b,0.0,
0.0,2023-09-25 16:56:21.913,2023-08-24 16:32:28.437,0.0,3.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,5076b97a-1ba1-4112-a9fe-bd5ac90bc5dd,ad771140-efa0-4276-bd4a-6838ad97c016,11.0,
0.0,2023-09-24 18:39:26.933,2023-09-24 18:39:26.933,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,42cf1a5e-8119-4204-9459-a2309af12984,af3f8586-506b-4090-af7a-661faa8d5358,1.0,
0.0,2023-09-02 00:52:30.884,2023-09-02 00:52:30.884,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a7614376-a335-409e-a6da-c81c20341ae0,9fa70ccb-1fe1-4e23-8eb2-ee3e45df37a3,0.0,
0.0,2023-09-29 01:14:33.867,2023-09-29 01:14:33.867,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,038ec33a-f489-48f4-a29b-bce57214a674,611e8993-63d4-4238-b0dd-f07e4208eee2,0.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,770540e9-5493-4352-a2ac-ff27d0123d1b,a0e2f415-5274-4360-8fa9-4454c5919f05,0.0,
0.0,2023-09-25 00:09:58.567,2023-09-25 00:09:58.567,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ef62a33c-07ff-4a9f-a9a0-63013d64d220,636410fb-a87d-4631-943e-fe7ae8c37a11,0.0,
1.0,2023-09-27 00:11:56.738,2023-09-18 19:38:43.712,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,a6b4c7a5-1dea-451f-8a55-951929f98a76,746a0a33-d507-4776-a4ea-8272883641a5,0.0,
0.0,2023-10-04 23:12:06.106,2023-08-29 22:25:47.512,0.0,3.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,023a5997-62e8-4618-971c-e6b1a9dd791d,bb521cf7-763f-42d5-8eec-32770a2238b4,0.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,04433958-ab74-4325-8554-2182417cedc7,644660a5-3385-4af9-8b67-5abcc3b30aa1,0.0,
0.0,2023-10-06 16:34:32.787,2023-09-29 01:21:00.492,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,769c5bbc-1c43-4ade-864e-0ad89c9d56bc,9fc75958-3615-4ca3-8f59-52ae17ab9c50,4.0,
0.0,2023-09-17 20:01:05.612,2023-09-17 20:01:05.612,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,7b78bf0d-2abf-493d-b1d5-2aa261a0130f,2436952f-a720-41a6-9e32-75b750a2be04,1.0,
0.0,2023-08-23 16:12:15.617,2023-08-23 16:12:15.617,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,140563a8-7742-4d4e-9567-4cf62beb9683,e1b687e7-66c1-4664-a607-8121677475ec,1.0,
0.0,2023-08-24 15:47:40.989,2023-08-23 16:12:15.583,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,d5e7e123-82a4-4b51-970c-808ba748913a,94a0680d-99b1-460b-a299-1dcdcd3d0673,2.0,
0.0,2023-09-29 23:47:05.045,2023-09-29 23:47:05.045,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,af37e689-72ef-47b5-b7c8-1b394049dc58,9b255f7d-0146-44f0-b87e-8a87ca2d47cb,0.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,50b13fb8-62ce-4c9c-8815-2f14ce6329fa,8bd19c88-267f-475d-b3ce-10ea3fbad026,1.0,
0.0,2023-08-29 22:25:47.531,2023-08-29 22:25:47.531,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,9309fa11-3987-436b-98ff-b1ec6cd507c4,79d777c1-7727-4b20-b669-5298c3f289cc,0.0,
0.0,2023-09-30 15:07:42.048,2023-09-06 20:02:02.133,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,8913d5d8-c7cb-45ea-80e8-2ab1518c7736,05020749-d013-4c00-82ae-85f2ed09d9a8,2.0,
0.0,2023-10-04 17:06:18.582,2023-08-14 20:07:48.027,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ca0edde2-ab73-4897-9187-812d7de3b336,4f4b97af-2647-4dbe-8641-0b784f68f00b,4.0,
0.0,2023-04-12 14:22:33.122,2023-04-12 14:22:33.122,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,081474df-6903-4230-a964-54e30d651dde,289f716c-0f46-48fa-a09c-ccabc6999c72,0.0,
0.0,2023-09-17 14:33:45.737,2023-09-17 14:33:45.737,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,8f81c59f-ce54-48b7-81ed-759473055897,8244539c-b6a9-45d6-9c4c-ca95364a59ef,0.0,
0.0,2023-09-23 16:43:59.271,2023-09-23 16:43:59.271,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,82b57db6-b5ac-4af8-9ce6-ef66c56efb32,990d9d3e-1cb5-4778-b9c6-109b2d5ec5c7,1.0,
0.0,2023-09-02 00:52:30.934,2023-09-02 00:52:30.934,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,9aec694a-7ea4-4f7f-aa77-ba9fd4ef8816,e4bf3aa4-5fa6-4cb4-a2ec-89ae2208b6c6,0.0,
0.0,2023-09-25 00:09:58.590,2023-08-17 01:54:36.248,0.0,2.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,1581d0a5-a0a4-41f6-8a0e-1a00e136cdee,5ce60a88-4fa6-4b8c-a0bf-c9b3e791fc3d,0.0,
0.0,2023-09-16 16:22:56.179,2023-09-16 16:22:56.179,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ea152d29-fa44-400a-af34-3b484eb041e6,062fa987-c7b5-4bc1-9791-3b508d1580f3,1.0,
0.0,2023-08-23 16:12:15.605,2023-04-12 14:22:33.137,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,6956d47d-ac9c-4116-9866-e08cb65daea9,f546ad13-e0bc-41bd-bd1c-24a988c32e47,10.0,
0.0,2023-08-26 22:50:29.990,2023-08-22 02:36:14.366,2.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,0fde7763-fb23-4a3c-bc55-007facda87c6,1750f8b0-a419-4084-a666-59f2adfcd311,0.0,
0.0,2023-08-31 23:06:01.437,2023-08-28 16:39:37.523,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,7474d092-0e66-4225-9854-70b8aa725f7b,1a69d7e3-f813-49a0-9d6e-42c6dca14a65,1.0,
0.0,2023-09-07 19:05:06.550,2023-09-06 20:02:02.024,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,98f71a3e-ea64-4262-9875-32b55f8dcb1f,64e6671d-07f5-44d9-b231-01ad9d7acede,2.0,
0.0,2023-09-16 03:23:13.964,2023-04-12 14:22:33.136,0.0,3.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,93d64589-ed8a-45f6-9a3d-d82ba29413d0,7201af0c-151a-47d5-9706-55698e88a6a6,0.0,
0.0,2023-10-01 23:25:02.526,2023-10-01 23:25:02.526,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,f336c9bf-dd2a-40ff-8053-4b928b0f1282,6cce4220-3a56-44e9-a4c0-15141e5d82d2,0.0,
